0000003127,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/25/2016,"Time",2:13:59 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:15:52,    952818,        780,        290,        810,     113390,      52620,      24240,       1110,       1010,       5910,
00:15:53,    953881,        430,        300,        770,     114660,      55140,      23250,       1170,       1110,       6350,
00:15:54,    954945,        630,        400,        880,     111480,      54500,      23210,       1320,        980,       6660,
00:15:56,    956008,        610,        310,        740,     117260,      53170,      24080,       1110,        890,       5820,
00:15:57,    957071,        670,        450,       1040,     113170,      52910,      24050,       1020,        950,       6720,
00:15:58,    958135,        480,        460,        740,     112640,      55190,      25550,        990,        840,       7140,
00:15:59,    959198,        750,        430,        940,     113410,      55420,      27230,       1000,       1100,       6410,
00:16:00,    960261,        630,        240,        980,     115190,      55810,      26420,       1000,       1100,       5810,
00:16:01,    961325,        660,        320,        930,     112830,      55940,      26130,       1130,       1070,       6040,
00:16:02,    962388,        680,        520,        850,     114130,      55300,      25120,        980,       1250,       6310,
00:16:03,    963451,        700,        500,        980,     113310,      57840,      27770,       1010,       1010,       6580,
00:16:04,    964515,        660,        420,        750,     112060,      59070,      27180,       1000,       1210,       6100,
00:16:05,    965578,        550,        390,        990,     113130,      56890,      26240,        970,       1190,       6720,
00:16:06,    966641,        740,        530,        820,     115460,      57210,      27730,       1180,       1090,       6100,
00:16:07,    967705,        560,        420,        850,     112180,      59830,      28100,       1010,       1140,       5960,
00:16:08,    968768,        700,        390,        920,     112040,      59320,      27320,       1040,       1200,       6020,
00:16:09,    969831,        780,        410,        830,     112810,      60290,      28980,        960,       1240,       6590,
00:16:10,    970895,        690,        530,        970,     112820,      58940,      28670,       1050,       1260,       6520,
00:16:11,    971958,        800,        620,        830,     110840,      60260,      29240,        910,       1210,       6400,
00:16:13,    973021,        500,        430,        910,     113620,      62150,      30390,        950,       1320,       6500,
00:16:14,    974085,        700,        470,        910,     115720,      61600,      28820,       1050,       1420,       5980,
00:16:15,    975148,        670,        360,        870,     114960,      62810,      30650,       1120,       1260,       6140,
00:16:16,    976211,        620,        400,       1210,     112230,      64170,      30880,       1040,       1440,       6500,
00:16:17,    977275,        640,        420,       1010,     113010,      61070,      31480,       1380,       1420,       6330,
00:16:18,    978338,        840,        500,       1150,     110560,      64750,      32100,        940,       1070,       6590,
00:16:19,    979401,        680,        540,       1160,     114680,      66350,      32550,        970,       1210,       5910,
00:16:20,    980465,        680,        460,       1010,     113480,      65430,      33230,       1100,       1400,       6230,
00:16:21,    981528,        690,        560,        950,     111510,      67710,      34750,       1010,       1130,       5970,
00:16:22,    982591,        700,        490,        880,     112210,      67070,      32540,        870,       1420,       6500,
00:16:23,    983655,        680,        560,       1180,     115030,      66310,      33450,       1260,       1310,       6590,
00:16:24,    984718,        790,        480,        870,     114140,      66790,      35990,       1320,       1340,       5680,
00:16:25,    985781,        590,        540,       1000,     114220,      70230,      35830,       1010,       1410,       6000,
00:16:26,    986845,        770,        580,        870,     111990,      70760,      35140,        970,       1530,       6110,
00:16:27,    987908,        780,        410,        870,     113670,      71210,      36680,        750,       1750,       6260,
00:16:28,    988971,        800,        520,       1100,     111940,      71610,      38740,       1110,       1550,       5850,
00:16:30,    990035,        790,        690,       1040,     113830,      70700,      39350,       1110,       1620,       6020,
00:16:31,    991098,        830,        580,        960,     110750,      72840,      37920,        990,       1520,       6280,
00:16:32,    992161,        900,        460,       1030,     110400,      73020,      39230,        860,       1650,       5890,
00:16:33,    993225,        850,        460,       1310,     111360,      74540,      40390,        910,       1670,       6190,
00:16:34,    994288,        750,        490,        900,     111350,      75450,      40920,       1090,       1730,       6030,
00:16:35,    995351,        850,        630,       1050,     109870,      75740,      41250,       1150,       1530,       6080,
00:16:36,    996415,        970,        620,        820,     114170,      77150,      42200,       1250,       1660,       5830,
00:16:37,    997478,        910,        680,       1060,     110890,      77710,      43870,       1190,       1600,       5740,
00:16:38,    998541,       1060,        610,        820,     113440,      79750,      44870,       1210,       1880,       6470,
00:16:39,    999605,        790,        770,        870,     110790,      81210,      45230,       1120,       1790,       6400,
00:16:40,   1000668,        830,        520,       1050,     109620,      81010,      46010,       1220,       1920,       6530,
00:16:41,   1001731,        830,        630,       1060,     110090,      82020,      47410,       1120,       1940,       6790,
00:16:42,   1002795,        870,        660,        970,     109560,      83860,      47160,       1060,       1910,       6220,
00:16:43,   1003858,        830,        720,       1230,     112320,      83950,      48070,        940,       1890,       6350,
00:16:44,   1004921,        910,        530,        870,     109360,      84970,      50460,        860,       2160,       6370,
00:16:45,   1005985,        790,        820,        960,     112170,      86490,      50360,       1010,       2150,       6260,
00:16:47,   1007048,        890,        780,        920,     108200,      85090,      51400,        960,       1870,       5900,
00:16:48,   1008111,       1130,        730,       1120,     109820,      85800,      52690,       1120,       2180,       6390,
00:16:49,   1009175,       1090,        740,       1040,     109610,      87240,      53340,       1210,       2210,       6020,
00:16:50,   1010238,        940,        710,        900,     109010,      87320,      55430,       1260,       2040,       6590,
00:16:51,   1011301,        980,        680,       1040,     109550,      89770,      54760,        920,       2240,       6280,
00:16:52,   1012365,       1140,        660,       1300,     108920,      90800,      57720,       1280,       2120,       5940,
00:16:53,   1013428,       1230,        770,        990,     110980,      92830,      57450,       1340,       2460,       6380,
00:16:54,   1014491,        940,        770,       1120,     110480,      96370,      60400,       1170,       2230,       6390,
00:16:55,   1015555,       1150,        820,       1120,     112010,      94180,      60660,       1160,       2060,       6500,
00:16:56,   1016618,       1190,        910,       1330,     109670,      97030,      62030,       1160,       2110,       6030,
00:16:57,   1017681,       1260,        860,       1060,     110840,      98130,      61720,       1210,       2380,       5980,
00:16:58,   1018745,       1140,        810,        930,     110340,     100310,      65880,       1110,       2880,       6580,
00:16:59,   1019808,       1110,        750,       1010,     110120,     100070,      66620,       1410,       2550,       6340,
00:17:00,   1020871,       1150,        880,       1060,     111180,     101250,      66500,       1470,       3020,       6690,
00:17:01,   1021935,       1270,        730,        980,     110210,     106140,      66110,       1200,       3010,       6250,
00:17:02,   1022998,       1230,       1010,       1000,     110320,     106150,      69490,       1090,       2740,       6190,
00:17:04,   1024061,       1350,        820,       1420,     111120,     106730,      70970,       1170,       2790,       6620,
00:17:05,   1025125,       1150,        940,        810,     109830,     112360,      71560,       1040,       3080,       6210,
00:17:06,   1026188,       1370,        950,       1180,     109350,     111890,      71930,       1440,       3250,       6010,
00:17:07,   1027251,       1110,        990,       1040,     108480,     114550,      75830,       1200,       3180,       6120,
00:17:08,   1028315,       1390,       1130,       1300,     111630,     114040,      79050,       1160,       2940,       6790,
00:17:09,   1029378,       1200,       1140,       1110,     109490,     118140,      80090,       1350,       3460,       6180,
00:17:10,   1030441,       1570,       1230,       1320,     111280,     119880,      81280,       1230,       3280,       6130,
00:17:11,   1031505,       1370,       1020,       1310,     109960,     119610,      82680,       1340,       3520,       6270,
00:17:12,   1032568,       1550,       1200,       1240,     109510,     122520,      85240,       1450,       3380,       5910,
00:17:13,   1033631,       1440,       1070,       1360,     108950,     125660,      86660,       1520,       3540,       6300,
00:17:14,   1034695,       1550,       1080,       1010,     110090,     128070,      90340,       1360,       3800,       6440,
00:17:15,   1035758,       1580,       1190,       1120,     110040,     126750,      90780,       1550,       3330,       5950,
00:17:16,   1036821,       1590,       1140,       1200,     109080,     132960,      92210,       1570,       3560,       5980,
00:17:17,   1037885,       1400,       1280,       1190,     108080,     133970,      94210,       1080,       4040,       6290,
00:17:18,   1038948,       1400,       1390,       1230,     109450,     134530,      93760,       1220,       3720,       5690,
00:17:20,   1040011,       1720,       1160,       1050,     108800,     139110,      98910,       1570,       3630,       6650,
00:17:21,   1041075,       1620,       1090,       1100,     107440,     136720,      99320,       1500,       4270,       6030,
00:17:22,   1042138,       1890,       1220,       1430,     110650,     143080,     100740,       1570,       4400,       5920,
00:17:23,   1043201,       1980,       1090,       1310,     109240,     143110,     104110,       1350,       3930,       6510,
00:17:24,   1044265,       1780,       1520,       1210,     108770,     149960,     107820,       1300,       4460,       5890,
00:17:25,   1045328,       1700,       1310,       1340,     110580,     152080,     106850,       1360,       4280,       5780,
00:17:26,   1046391,       1600,       1380,       1040,     107590,     153110,     112570,       1570,       4420,       5890,
00:17:27,   1047455,       1780,       1270,       1330,     110480,     155510,     114260,       1340,       4710,       6040,
00:17:28,   1048518,       1470,       1530,       1340,     109380,     157460,     117650,       1300,       5020,       5730,
00:17:29,   1049581,       1910,       1590,       1170,     110050,     162910,     117470,       1630,       5150,       6630,
00:17:30,   1050645,       1670,       1430,       1040,     108120,     164580,     120620,       1600,       5390,       6270,
00:17:31,   1051708,       1910,       1640,       1270,     106630,     166320,     122690,       1480,       5300,       6420,
00:17:32,   1052771,       2010,       1510,       1430,     107850,     167620,     126040,       1550,       4910,       6300,
00:17:33,   1053835,       1960,       1610,       1310,     107320,     174730,     127470,       1620,       4880,       6210,
00:17:34,   1054898,       2040,       1670,       1250,     110520,     178460,     130300,       1490,       5280,       6240,
00:17:35,   1055961,       2150,       1580,       1170,     108910,     177590,     136820,       1560,       5850,       5610,
00:17:37,   1057025,       1820,       1600,       1340,     109110,     183680,     140430,       1360,       6020,       5720,
00:17:38,   1058088,       1990,       1710,       1340,     105100,     187260,     141480,       1500,       5580,       6430,
00:17:39,   1059151,       2120,       1770,       1470,     108100,     195490,     143700,       1870,       5720,       6110,
00:17:40,   1060215,       2380,       1890,       1420,     109900,     196480,     146430,       1810,       5910,       6320,
00:17:41,   1061278,       2280,       1850,       1500,     109310,     199450,     150430,       1750,       6530,       6280,
00:17:42,   1062341,       2020,       2030,       1440,     110000,     200560,     154450,       1860,       5970,       6660,
00:17:43,   1063405,       2340,       2050,       1320,     110140,     206670,     159080,       1840,       6220,       6320,
00:17:44,   1064468,       2110,       2160,       1250,     108680,     210270,     163250,       1820,       6530,       6630,
00:17:45,   1065531,       2150,       1980,       1600,     110590,     215650,     166470,       1780,       5970,       6540,
00:17:46,   1066595,       2200,       2290,       1550,     106880,     218880,     171030,       2150,       6650,       5760,
00:17:47,   1067658,       2290,       2150,       1710,     107630,     227710,     176010,       1770,       6490,       6270,
00:17:48,   1068721,       2530,       2080,       1300,     108400,     229920,     174750,       1930,       7040,       5930,
00:17:49,   1069785,       2200,       2410,       1390,     107450,     237320,     181020,       2040,       6980,       6440,
00:17:50,   1070848,       2730,       1880,       1520,     110210,     236320,     184620,       1830,       7390,       5830,
00:17:51,   1071911,       2410,       2110,       1530,     111780,     240500,     188040,       1710,       8060,       6370,
00:17:52,   1072975,       2680,       2490,       1590,     108330,     246140,     191840,       2220,       7040,       6070,
00:17:54,   1074038,       2860,       2420,       1380,     109110,     252230,     198790,       1950,       7760,       6960,
00:17:55,   1075101,       3030,       2560,       1620,     106110,     257360,     200310,       1880,       8180,       6310,
00:17:56,   1076165,       3080,       2410,       1230,     108470,     262500,     204590,       1930,       8280,       6540,
00:17:57,   1077228,       3190,       2620,       1900,     110500,     267610,     210040,       2020,       8610,       6420,
00:17:58,   1078291,       2780,       2970,       1760,     108670,     269190,     213900,       2130,       8880,       5970,
00:17:59,   1079355,       2840,       2580,       1860,     107360,     281420,     217390,       2070,       9090,       6110,
00:18:00,   1080418,       3040,       2540,       1930,     105980,     280180,     221280,       2000,       9100,       6250,
00:18:01,   1081481,       3160,       2960,       1780,     107120,     288300,     226210,       1990,       8900,       6240,
00:18:02,   1082545,       3000,       2690,       1870,     109350,     289420,     228220,       2190,       8880,       6070,
00:18:03,   1083608,       2940,       2720,       2250,     108130,     295420,     234830,       2430,       9610,       6770,
00:18:04,   1084671,       3350,       2830,       1690,     106730,     300560,     238350,       2290,       9870,       5790,
00:18:05,   1085735,       3180,       2600,       1920,     107170,     306700,     246190,       2130,       9490,       6330,
00:18:06,   1086798,       3190,       3130,       1590,     108930,     313130,     251630,       2360,       9760,       6100,
00:18:07,   1087861,       3470,       2790,       1830,     108510,     316830,     255290,       2330,       9550,       6390,
00:18:08,   1088925,       3570,       3630,       1880,     106520,     326440,     260930,       2290,       9570,       5710,
00:18:09,   1089988,       3420,       3180,       1930,     106310,     332520,     263870,       2200,      10470,       6240,
00:18:11,   1091051,       3820,       3110,       1910,     108550,     335360,     268800,       2450,      11660,       5920,
00:18:12,   1092115,       4010,       3270,       2100,     107600,     341260,     279670,       2340,      10540,       6240,
00:18:13,   1093178,       3910,       3440,       1730,     108120,     348930,     277890,       2670,      12120,       6890,
00:18:14,   1094241,       4040,       3590,       1790,     106080,     354590,     285710,       2360,      11410,       6480,
00:18:15,   1095305,       3960,       3470,       2280,     105570,     362890,     291950,       2220,      12130,       7030,
00:18:16,   1096368,       4070,       3470,       1900,     108240,     369360,     298790,       2490,      11060,       6330,
00:18:17,   1097431,       4540,       3510,       2020,     107430,     374140,     304130,       2710,      12450,       6390,
00:18:18,   1098495,       4410,       4010,       2170,     105360,     379630,     307680,       2520,      12310,       6720,
00:18:19,   1099558,       3980,       3590,       2100,     104640,     388020,     314900,       2870,      12740,       6130,
00:18:20,   1100621,       4360,       3820,       2070,     104180,     391270,     320520,       2660,      12590,       7000,
00:18:21,   1101685,       4270,       3590,       2310,     104990,     395880,     323620,       3200,      12820,       6550,
00:18:22,   1102748,       4230,       3850,       2050,     106620,     408570,     332490,       2450,      14050,       6640,
00:18:23,   1103811,       4130,       4160,       2330,     104890,     414940,     336640,       2830,      13340,       5510,
00:18:24,   1104875,       4600,       3910,       2490,     105260,     422510,     343770,       3130,      14470,       6140,
00:18:25,   1105938,       4660,       4390,       2570,     107790,     425060,     351900,       2670,      14130,       5990,
00:18:27,   1107001,       4930,       4200,       2620,     105010,     435710,     353020,       2720,      15360,       6010,
00:18:28,   1108065,       4640,       4600,       2500,     105400,     447330,     362800,       3030,      13930,       6410,
00:18:29,   1109128,       5160,       4230,       2420,     103880,     450860,     371730,       2800,      15250,       6360,
00:18:30,   1110191,       5260,       3990,       2560,     105370,     459760,     376880,       2650,      15410,       6500,
00:18:31,   1111255,       4790,       4710,       2640,     106550,     457060,     380820,       3170,      15660,       6240,
00:18:32,   1112318,       5190,       4880,       2700,     104840,     465760,     394030,       3070,      15800,       5770,
00:18:33,   1113381,       4900,       4780,       2520,     108870,     475230,     393180,       3380,      16230,       6450,
00:18:34,   1114445,       5370,       4480,       3140,     105970,     481310,     394780,       2870,      16960,       5940,
00:18:35,   1115508,       5650,       4240,       2670,     105790,     490670,     407200,       3200,      16590,       6310,
00:18:36,   1116571,       5680,       4770,       2410,     105180,     497730,     411110,       2950,      15140,       6700,
00:18:37,   1117635,       5110,       5180,       2490,     107560,     502310,     413460,       3010,      17600,       6670,
00:18:38,   1118698,       5530,       4940,       2460,     104040,     509960,     420290,       3210,      16720,       6400,
00:18:39,   1119761,       5640,       4820,       2500,     106640,     516220,     421690,       3790,      18380,       6380,
00:18:40,   1120825,       6020,       5230,       2650,     104340,     517990,     429430,       3310,      17410,       6390,
00:18:41,   1121888,       5880,       5280,       2800,     105230,     522730,     435750,       3530,      17840,       6160,
00:18:42,   1122951,       5810,       5650,       2620,     104940,     526310,     441180,       3620,      17480,       6510,
00:18:44,   1124015,       5920,       5680,       2440,     105530,     533920,     446680,       3070,      17880,       6670,
00:18:45,   1125078,       6000,       5520,       2490,     105430,     544400,     453610,       3770,      17670,       6560,
00:18:46,   1126141,       5610,       5070,       2720,     103500,     550180,     452710,       3750,      18320,       6140,
00:18:47,   1127205,       5750,       5110,       2180,     104790,     551270,     462000,       3570,      19300,       6590,
00:18:48,   1128268,       5920,       5260,       2430,     104950,     556000,     464650,       3340,      18080,       6350,
00:18:49,   1129331,       5310,       5420,       2980,     105050,     557040,     467410,       2690,      19400,       6000,
00:18:50,   1130395,       6180,       5540,       2760,     102590,     562410,     472320,       3780,      19670,       6370,
00:18:51,   1131458,       5960,       5710,       2850,     105620,     567920,     472490,       3330,      19370,       6430,
00:18:52,   1132521,       6020,       5570,       3020,     104690,     564320,     474350,       3130,      20180,       6380,
00:18:53,   1133585,       6050,       6170,       2810,     106060,     570130,     478180,       3970,      20110,       6020,
00:18:54,   1134648,       6220,       5820,       2560,     107550,     573520,     480870,       3400,      19690,       6350,
00:18:55,   1135711,       5990,       5890,       2520,     103230,     583410,     494140,       4040,      20510,       6350,
00:18:56,   1136775,       6410,       5600,       2670,     101840,     574100,     489960,       3740,      20910,       6260,
00:18:57,   1137838,       5870,       5590,       2760,     105100,     576560,     486950,       3480,      20290,       6010,
00:18:58,   1138901,       6120,       5180,       3470,     104200,     580600,     484370,       3690,      20150,       6710,
00:18:59,   1139965,       6790,       5820,       2910,     101920,     578680,     490420,       3640,      19750,       6490,
00:19:01,   1141028,       6350,       5930,       2660,     105700,     580620,     483660,       3740,      19400,       6240,
00:19:02,   1142091,       6070,       5800,       2850,     103040,     581090,     485220,       3990,      19760,       6380,
00:19:03,   1143155,       6250,       5860,       2570,     106190,     573150,     487690,       3660,      20810,       6490,
00:19:04,   1144218,       6810,       5670,       2920,     103500,     570920,     481620,       3420,      19970,       6830,
00:19:05,   1145281,       5910,       5900,       2650,     103580,     563580,     480340,       4270,      19640,       6320,
00:19:06,   1146345,       6230,       5570,       3030,     103480,     562020,     473160,       3500,      19290,       6120,
00:19:07,   1147408,       6140,       5850,       2810,     104340,     557680,     470230,       3230,      20020,       6240,
00:19:08,   1148471,       5860,       5840,       2890,     103490,     557580,     467640,       3340,      18940,       6580,
00:19:09,   1149535,       5650,       5730,       2790,     105800,     545190,     468120,       3320,      18830,       5780,
00:19:10,   1150598,       5990,       5730,       2380,     104980,     538560,     455880,       3180,      20410,       6550,
00:19:11,   1151661,       6080,       5710,       2610,     104840,     540430,     454580,       3600,      18800,       6100,
00:19:12,   1152725,       5570,       4810,       2640,     102200,     534090,     445920,       3040,      18760,       5900,
00:19:13,   1153788,       5970,       5300,       2680,     103160,     525840,     444200,       3320,      18780,       6740,
00:19:14,   1154851,       6320,       5890,       2260,     106300,     517090,     439550,       3460,      17500,       6080,
00:19:15,   1155915,       5820,       5290,       2620,     102750,     522010,     435870,       3480,      17660,       6280,
00:19:16,   1156978,       5590,       4900,       2970,     104640,     508090,     433180,       3510,      18310,       5940,
00:19:18,   1158041,       6050,       5250,       2430,     104530,     506830,     426120,       3170,      17490,       6550,
00:19:19,   1159105,       5190,       5110,       2410,     106070,     500900,     425730,       2780,      17300,       6330,
00:19:20,   1160168,       5410,       4910,       2370,     103620,     501580,     422910,       3010,      18630,       6230,
00:19:21,   1161231,       5380,       4650,       2440,     102910,     495960,     426740,       3720,      17880,       6410,
00:19:22,   1162295,       5780,       5290,       3050,     101560,     498670,     426640,       3190,      18020,       6370,
00:19:23,   1163358,       5450,       5040,       2340,     101950,     505770,     428230,       2890,      17790,       6010,
00:19:24,   1164421,       5360,       4810,       2820,     103380,     509410,     428790,       3100,      18770,       5630,
00:19:25,   1165485,       5600,       5450,       2490,     104470,     503930,     426750,       3330,      17930,       5640,
00:19:26,   1166548,       5570,       5160,       2800,     102410,     503590,     433520,       3660,      17910,       5930,
00:19:27,   1167611,       5680,       4840,       2600,     103140,     508370,     435680,       3230,      18250,       6570,
00:19:28,   1168675,       5910,       5720,       2540,     102500,     513010,     436350,       3700,      18430,       7170,
00:19:29,   1169738,       5700,       5380,       2800,     101660,     513500,     439370,       3000,      18030,       6350,
00:19:30,   1170801,       5410,       5240,       2530,     105310,     511590,     440950,       3160,      17840,       6040,
00:19:31,   1171865,       5960,       5340,       2700,     104130,     522070,     438500,       3260,      17370,       6590,
00:19:32,   1172928,       5740,       5430,       2510,     102880,     516220,     444150,       2730,      18260,       6610,
00:19:33,   1173991,       5470,       5250,       2910,     103510,     514350,     441570,       3440,      18820,       6320,
00:19:35,   1175055,       5740,       4790,       2680,     105010,     520000,     443210,       3700,      18020,       5960,
00:19:36,   1176118,       5700,       4800,       2800,     103780,     521490,     439080,       3530,      18650,       5590,
00:19:37,   1177181,       5170,       4820,       2430,     104540,     524050,     444740,       3170,      18440,       6230,
00:19:38,   1178245,       5340,       5890,       2510,     101970,     512980,     436690,       3180,      18650,       6130,
00:19:39,   1179308,       5640,       5210,       2150,     100200,     514690,     431590,       3590,      18750,       6300,
00:19:40,   1180371,       5400,       4880,       2780,     101320,     511660,     436030,       3390,      18020,       6910,
00:19:41,   1181435,       4950,       5280,       2990,     102850,     507170,     426720,       3240,      18320,       5960,
00:19:42,   1182498,       5200,       5310,       2210,     101940,     496790,     423900,       3630,      17620,       5880,
00:19:43,   1183561,       5210,       5000,       2150,     102860,     490960,     417330,       3390,      17210,       6090,
00:19:44,   1184625,       5460,       5010,       2560,     101940,     489820,     410150,       3080,      17370,       6000,
00:19:45,   1185688,       5410,       4700,       2810,     103250,     476610,     408460,       3160,      17280,       7070,
00:19:46,   1186751,       5370,       4580,       2660,     100790,     473290,     401070,       2960,      16060,       6030,
00:19:47,   1187815,       4940,       4630,       2660,     100850,     462180,     395340,       3270,      15560,       6670,
00:19:48,   1188878,       5060,       4660,       2610,     101620,     460010,     387530,       2700,      16220,       6250,
00:19:49,   1189941,       4950,       4350,       2570,     101560,     450220,     384780,       3170,      16270,       5700,
00:19:51,   1191005,       4680,       4650,       2410,     100670,     451780,     375600,       2960,      16150,       5840,
00:19:52,   1192068,       4610,       4580,       2020,     100850,     444120,     373460,       2720,      15130,       6100,
00:19:53,   1193131,       5240,       4670,       2350,     103460,     434660,     372650,       3090,      15840,       6680,
00:19:54,   1194195,       5100,       4240,       2380,     101890,     432340,     366050,       2840,      14640,       6060,
00:19:55,   1195258,       4620,       4580,       2260,     100050,     428590,     365550,       2990,      15120,       6220,
00:19:56,   1196321,       5300,       4840,       2040,     101780,     427330,     358240,       3230,      14920,       6150,
00:19:57,   1197385,       4880,       4520,       2290,     100460,     426730,     356420,       2660,      14920,       6450,
00:19:58,   1198448,       4670,       3960,       2400,     102020,     417260,     348380,       2670,      14730,       6180,
00:19:59,   1199511,       4380,       4000,       2280,      99820,     409790,     344120,       2570,      14820,       6390,
00:20:00,   1200575,       4190,       3800,       1800,      99850,     395730,     329100,       2790,      13670,       6540,
00:20:01,   1201638,       4370,       3930,       2220,     103320,     383470,     321610,       2590,      13370,       6680,
00:20:02,   1202701,       4310,       3720,       2250,     101510,     369590,     306070,       2570,      12300,       6400,
00:20:03,   1203765,       4140,       3730,       2200,     100610,     353030,     285280,       2640,      12170,       6080,
00:20:04,   1204828,       3530,       3410,       2290,     100660,     331930,     266470,       2170,      11210,       6050,
00:20:05,   1205891,       3380,       3230,       2220,      99710,     306530,     242630,       1670,       9970,       6520,
00:20:06,   1206955,       3060,       2730,       1580,      98710,     281790,     223890,       2250,       8920,       5590,
00:20:08,   1208018,       3280,       2580,       2030,     101940,     259440,     199650,       2000,       8010,       5980,
00:20:09,   1209081,       2640,       2290,       1550,     102060,     237450,     182200,       1670,       7130,       6080,
00:20:10,   1210145,       2460,       2160,       1560,     100460,     226230,     171730,       2180,       6590,       5810,
00:20:11,   1211208,       2180,       1770,       1540,     100570,     212320,     162870,       1970,       6550,       5870,
00:20:12,   1212271,       2140,       1980,       1560,     101680,     208270,     158460,       1640,       6450,       5880,
00:20:13,   1213335,       2390,       2040,       1280,     101070,     200300,     152260,       1720,       5640,       6660,
00:20:14,   1214398,       2050,       1570,       1450,     100200,     195700,     147460,       1790,       5880,       6760,
00:20:15,   1215461,       2180,       1980,       1300,     101420,     190980,     139120,       1680,       6430,       5910,
00:20:16,   1216525,       2000,       1730,       1680,      99010,     184660,     136430,       1710,       5630,       5930,
00:20:17,   1217588,       2250,       1630,       1510,      98240,     181960,     135150,       1430,       5820,       6250,
00:20:18,   1218651,       2050,       1720,       1310,      99420,     179410,     131710,       1720,       5660,       7170,
00:20:19,   1219715,       2020,       1690,       1530,     101440,     175330,     129970,       1450,       5790,       6550,
00:20:20,   1220778,       1780,       1880,       1310,     101210,     170530,     128040,       1160,       5550,       5590,
00:20:21,   1221841,       1780,       1670,       1470,     100800,     169200,     125520,       1550,       5370,       6160,
00:20:22,   1222905,       1700,       1470,       1460,      99260,     166980,     122350,       1610,       4620,       6430,
00:20:23,   1223968,       1550,       1640,       1540,      99800,     167120,     120230,       1560,       5310,       6160,
00:20:25,   1225031,       1760,       1430,       1480,      97670,     161870,     118380,       1350,       4510,       6810,
00:20:26,   1226095,       1570,       1450,       1430,     100450,     162990,     115500,       1890,       4640,       5990,
00:20:27,   1227158,       1760,       1390,       1420,      99030,     155460,     113410,       1450,       5450,       6620,
00:20:28,   1228221,       1730,       1370,       1520,     100930,     153190,     113680,       1570,       4690,       5740,
00:20:29,   1229285,       1620,       1130,       1240,      99820,     154320,     111900,       1180,       5190,       6030,
00:20:30,   1230348,       1460,       1370,       1630,     100300,     153910,     109110,       1530,       4560,       5900,
00:20:31,   1231411,       1660,       1500,       1350,      99470,     150870,     108110,       1270,       4680,       6490,
00:20:32,   1232475,       1820,       1500,       1520,      98870,     151740,     108640,       1570,       3390,       6270,
00:20:33,   1233538,       1680,       1520,       1430,      99530,     148600,     106280,       1610,       4540,       5830,
00:20:34,   1234601,       1610,       1460,       1120,      98670,     144990,     103710,       1300,       4700,       6450,
00:20:35,   1235665,       1720,       1350,       1140,      97390,     145810,     103240,       1540,       4140,       5640,
00:20:36,   1236728,       1480,       1200,       1230,      97180,     143300,     101910,       1290,       4100,       6420,
00:20:37,   1237791,       1870,       1430,       1230,      99630,     142860,     104020,       1530,       4010,       5740,
00:20:38,   1238855,       1890,       1400,       1420,      99490,     143750,     101140,       1260,       3970,       6510,
00:20:39,   1239918,       1670,       1470,       1240,      99690,     142690,      98250,       1220,       4150,       6110,
00:20:40,   1240981,       1520,       1320,       1390,      99400,     139800,      99690,       1390,       4450,       6330,
00:20:42,   1242045,       1460,       1470,       1230,      96840,     144030,      99560,       1660,       3780,       5960,
00:20:43,   1243108,       1400,       1060,       1480,      96150,     140830,      98220,       1500,       3880,       5720,
00:20:44,   1244171,       1510,       1190,       1380,      99820,     142270,      97000,       1340,       3990,       6440,
00:20:45,   1245235,       1590,       1320,       1540,      98380,     138140,      98140,       1510,       3670,       6060,
00:20:46,   1246298,       1520,       1270,       1070,     100220,     139280,      97750,       1420,       3960,       6260,
00:20:47,   1247361,       1500,       1320,       1410,      98860,     139390,      95810,       1680,       4200,       6480,
00:20:48,   1248425,       1450,       1210,       1340,      98270,     135210,      97740,       1430,       3910,       5960,
00:20:49,   1249488,       1290,       1230,       1230,      97000,     137550,      96420,       1410,       4150,       6220,
00:20:50,   1250551,       1580,       1330,       1460,      98680,     134270,      95890,       1550,       3680,       6120,
00:20:51,   1251615,       1490,       1080,       1700,     101070,     137110,      93170,       1270,       3810,       6020,
00:20:52,   1252678,       1530,       1430,       1460,      97830,     135510,      93860,       1110,       3630,       6360,
00:20:53,   1253741,       1550,       1250,       1240,      97220,     134920,      93050,       1620,       3750,       6500,
00:20:54,   1254805,       1500,       1310,       1640,      98860,     133490,      92350,       1540,       3830,       5830,
00:20:55,   1255868,       1650,       1070,       1210,      99520,     134180,      93180,       1400,       4270,       6220,
00:20:56,   1256931,       1320,       1410,       1370,     100310,     135520,      92390,       1590,       3870,       6020,
00:20:57,   1257995,       1640,       1340,       1210,      99320,     133510,      95610,       1360,       3970,       5760,
00:20:59,   1259058,       1390,       1490,       1380,      98060,     135370,      93460,       1340,       3630,       6000,
00:21:00,   1260121,       1490,       1300,       1330,      97280,     136480,      92910,       1390,       3690,       6300,
00:21:01,   1261185,       1440,       1260,       1300,      98100,     132610,      93760,       1330,       3690,       5850,
00:21:02,   1262248,       1230,       1290,       1280,      99840,     133480,      92830,       1410,       4050,       6560,
00:21:03,   1263311,       1660,       1150,       1310,      98140,     133500,      93950,       1290,       4070,       6080,
