0000003272,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/29/2016,"Time",5:49:46 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:09:28,    568955,        910,        360,       1320,     103100,      38290,       5470,       1870,        380,      11870,
00:09:30,    570018,        780,        360,       1200,     100540,      39470,       5700,       1740,        360,      12820,
00:09:31,    571081,        870,        360,       1550,     103280,      38890,       5790,       1740,        470,      12290,
00:09:32,    572145,        770,        300,       1130,     101930,      37890,       6360,       1510,        380,      11450,
00:09:33,    573208,       1000,        340,        910,     102020,      39420,       5370,       1890,        410,      10970,
00:09:34,    574271,        740,        360,       1480,     102290,      38210,       6030,       1500,        470,      12880,
00:09:35,    575335,        810,        220,       1210,     100760,      39640,       5330,       1720,        390,      12230,
00:09:36,    576398,        730,        360,       1340,     102420,      39030,       5290,       1640,        440,      11910,
00:09:37,    577461,        580,        280,       1350,      98630,      37630,       5880,       1360,        440,      12190,
00:09:38,    578525,        740,        400,       1220,     100170,      37500,       5780,       1760,        560,      12590,
00:09:39,    579588,        830,        470,       1150,     100460,      37890,       5440,       1420,        450,      12680,
00:09:40,    580651,        840,        340,       1340,     101280,      37650,       5720,       1580,        520,      12250,
00:09:41,    581715,       1030,        180,       1340,     100800,      39850,       5650,       1860,        720,      11410,
00:09:42,    582778,        910,        280,       1220,     100410,      38380,       5590,       1730,        280,      13470,
00:09:43,    583841,        750,        250,       1210,     100530,      37360,       6010,       1910,        480,      12190,
00:09:44,    584905,        780,        240,       1240,     103820,      39830,       5730,       1930,        400,      12600,
00:09:45,    585968,        830,        290,       1190,     101850,      38830,       5640,       1560,        550,      12680,
00:09:47,    587031,        690,        320,       1270,     100990,      38500,       5890,       1800,        450,      12160,
00:09:48,    588095,        870,        250,       1200,     101580,      37370,       5680,       1420,        460,      11670,
00:09:49,    589158,        680,        240,        960,      99700,      37470,       5840,       1780,        710,      12900,
00:09:50,    590221,        990,        310,       1200,     101850,      37990,       5550,       1580,        560,      12280,
00:09:51,    591285,        920,        280,       1550,     102680,      37950,       5230,       1640,        490,      11570,
00:09:52,    592348,        620,        400,       1590,     101470,      37400,       5770,       1500,        450,      12760,
00:09:53,    593411,        860,        340,       1270,     102380,      37130,       5650,       1570,        690,      12740,
00:09:54,    594475,        860,        370,       1430,     100780,      38100,       4970,       1590,        460,      12220,
00:09:55,    595538,        880,        320,       1110,      99490,      36230,       5470,       1460,        460,      12070,
00:09:56,    596601,        900,        270,       1290,     100470,      37060,       5660,       1660,        410,      12230,
00:09:57,    597665,        890,        410,       1160,     101400,      37570,       5470,       1490,        700,      12660,
00:09:58,    598728,        630,        400,       1200,     102300,      37930,       5660,       1590,        290,      11820,
00:09:59,    599791,        670,        370,       1030,     100970,      36650,       5660,       1490,        450,      12820,
00:10:00,    600855,        750,        370,       1240,     102180,      37590,       5560,       1770,        440,      12550,
00:10:01,    601918,        960,        320,       1290,      99980,      37950,       5410,       1710,        570,      12190,
00:10:02,    602981,        840,        240,       1310,     101080,      37270,       5630,       1680,        670,      12830,
00:10:04,    604045,        670,        270,       1180,     100300,      36700,       5400,       1430,        580,      13320,
00:10:05,    605108,        990,        280,       1220,     102070,      37070,       6040,       1840,        420,      12720,
00:10:06,    606171,        970,        260,       1440,     101400,      36490,       6160,       1560,        650,      12540,
00:10:07,    607235,        640,        320,       1160,     101840,      38320,       5730,       1500,        540,      12290,
00:10:08,    608298,        710,        380,       1280,      99880,      37090,       5370,       1550,        690,      12050,
00:10:09,    609361,        830,        400,       1190,     100440,      37900,       5520,       1440,        510,      12630,
00:10:10,    610425,       1120,        260,       1060,     100310,      37900,       5570,       1670,        390,      12970,
00:10:11,    611488,        890,        330,       1310,     101250,      37040,       5910,       1890,        410,      11410,
00:10:12,    612551,        930,        260,       1220,     100430,      38060,       5760,       1720,        610,      12580,
00:10:13,    613615,        510,        310,       1170,     101450,      37910,       5550,       1670,        440,      12950,
00:10:14,    614678,        750,        330,       1080,     100820,      37610,       5300,       1570,        630,      12450,
00:10:15,    615741,        810,        340,       1330,     101550,      37540,       5600,       1420,        500,      12390,
00:10:16,    616805,        950,        280,       1040,     101110,      35720,       5530,       1110,        450,      11870,
00:10:17,    617868,        870,        380,       1360,     103330,      35860,       5330,       1560,        310,      11870,
00:10:18,    618931,        870,        280,       1260,     100060,      35700,       5220,       1760,        400,      12740,
00:10:19,    619995,        860,        330,       1400,     105530,      36820,       5840,       1520,        610,      12290,
00:10:21,    621058,        740,        380,       1250,     100920,      36810,       5200,       1660,        510,      12330,
00:10:22,    622121,        770,        270,       1400,      99000,      36790,       5110,       1440,        390,      12020,
00:10:23,    623185,        930,        320,       1350,     101440,      37970,       5410,       1390,        320,      11920,
00:10:24,    624248,        810,        350,       1210,     101810,      36010,       5290,       1630,        530,      12480,
00:10:25,    625311,        650,        410,       1200,     100810,      38910,       5300,       1560,        300,      12300,
00:10:26,    626375,        820,        230,       1430,     102970,      36420,       5370,       1380,        420,      11870,
00:10:27,    627438,        660,        460,       1440,     102590,      36800,       6080,       1700,        520,      12530,
00:10:28,    628501,        650,        420,       1370,     100910,      35310,       5980,       1360,        450,      11480,
00:10:29,    629565,        900,        310,       1150,     100970,      37290,       5280,       1600,        500,      11980,
00:10:30,    630628,        810,        280,       1450,      99390,      36460,       5860,       1690,        440,      12010,
00:10:31,    631691,        710,        260,       1270,     102230,      37650,       6100,       1620,        400,      12410,
00:10:32,    632755,        740,        330,        940,     103890,      36220,       5840,       1410,        460,      12670,
00:10:33,    633818,        760,        400,       1260,     102590,      36050,       5270,       1710,        490,      12080,
00:10:34,    634881,        710,        260,       1140,     101800,      37270,       5380,       1660,        440,      11890,
00:10:35,    635945,        720,        300,       1340,     102590,      35470,       5700,       1520,        410,      12430,
00:10:37,    637008,        810,        400,       1190,     101100,      36320,       5380,       1500,        360,      11050,
00:10:38,    638071,        840,        440,       1340,     100300,      36050,       5610,       1750,        470,      12120,
00:10:39,    639135,        810,        400,       1100,     103070,      36960,       6120,       1780,        400,      12530,
00:10:40,    640198,        840,        230,       1200,     104200,      37350,       4980,       1210,        340,      11740,
00:10:41,    641261,        690,        330,       1280,     102240,      36090,       5260,       1500,        370,      12770,
00:10:42,    642325,        880,        370,       1460,     103130,      37420,       5740,       1440,        500,      12630,
00:10:43,    643388,        800,        290,       1230,     101350,      36260,       5510,       1340,        500,      11940,
00:10:44,    644451,        750,        160,       1110,     104860,      37080,       5590,       1510,        430,      11410,
00:10:45,    645515,        720,        350,       1310,     100960,      36720,       5260,       1230,        470,      12260,
00:10:46,    646578,        870,        290,       1360,     102110,      35690,       5970,       1590,        400,      11800,
00:10:47,    647641,        560,        360,       1380,     105130,      36930,       5390,       1620,        230,      11990,
00:10:48,    648705,        750,        380,       1200,     101620,      37310,       5220,       1450,        520,      12600,
00:10:49,    649768,        800,        370,        920,     101400,      37250,       5510,       1580,        620,      12810,
00:10:50,    650831,       1030,        220,       1270,     102240,      36150,       5130,       1410,        500,      13030,
00:10:51,    651895,        730,        350,       1280,     100970,      35790,       5420,       1460,        610,      12440,
00:10:52,    652958,        740,        240,       1060,     101860,      36850,       5490,       1590,        460,      12990,
00:10:54,    654021,        770,        360,       1150,     103560,      36380,       5370,       1550,        390,      13410,
00:10:55,    655085,        990,        240,       1240,     100430,      36860,       5510,       1670,        410,      12490,
00:10:56,    656148,        830,        350,       1340,     102080,      34550,       5780,       1340,        490,      12590,
00:10:57,    657211,        780,        350,       1190,     102110,      37410,       5290,       1370,        480,      12490,
00:10:58,    658275,        810,        220,       1140,     102880,      36510,       5580,       1710,        300,      12500,
00:10:59,    659338,        780,        510,       1180,     100710,      35620,       5470,       1440,        520,      12270,
00:11:00,    660401,        620,        260,       1430,     101370,      36840,       5430,       1820,        450,      11660,
00:11:01,    661465,        750,        460,       1310,     104480,      34800,       5420,       1650,        360,      11470,
00:11:02,    662528,        920,        240,       1210,     103130,      36970,       6040,       1650,        480,      12820,
00:11:03,    663591,        760,        380,       1290,     102280,      36180,       5020,       1400,        400,      11810,
00:11:04,    664655,        980,        280,       1190,     102700,      34980,       5030,       1480,        360,      11440,
00:11:05,    665718,        880,        270,       1140,     100560,      35860,       5560,       1350,        460,      12930,
00:11:06,    666781,        840,        320,       1180,     100600,      35750,       5190,       1440,        500,      12370,
00:11:07,    667845,        830,        260,       1060,     103250,      35790,       5320,       1480,        460,      12620,
00:11:08,    668908,        670,        340,       1470,     100750,      35380,       5830,       1600,        480,      12500,
00:11:09,    669971,        740,        270,       1220,      99880,      36290,       5540,       1450,        480,      11720,
00:11:11,    671035,        680,        420,       1010,     102120,      35450,       5550,       1730,        470,      12210,
00:11:12,    672098,        980,        400,       1180,     100000,      36500,       5790,       1770,        490,      12930,
00:11:13,    673161,        840,        320,       1370,     101800,      35680,       5050,       1630,        370,      12150,
00:11:14,    674225,        770,        360,       1290,     103070,      35620,       5100,       1820,        270,      12100,
00:11:15,    675288,        710,        330,       1000,     102880,      34960,       5600,       1440,        330,      11370,
00:11:16,    676351,        820,        290,       1320,     104270,      34790,       5050,       1400,        540,      12280,
00:11:17,    677415,        690,        280,       1310,     102240,      36410,       5490,       1500,        400,      12060,
00:11:18,    678478,        870,        310,       1180,     103820,      35420,       5480,       1380,        500,      13040,
00:11:19,    679541,        710,        190,       1490,     102680,      35400,       5300,       1360,        620,      11580,
00:11:20,    680605,        840,        270,       1540,     104360,      35660,       5590,       1350,        460,      12600,
00:11:21,    681668,        640,        310,       1330,     101630,      35090,       5240,       1380,        480,      12450,
00:11:22,    682731,        960,        350,       1080,     101000,      35420,       5770,       1490,        410,      12830,
00:11:23,    683795,        700,        410,       1290,     102200,      34660,       5520,       1660,        540,      11280,
00:11:24,    684858,        670,        170,       1440,     103120,      35480,       5630,       1700,        500,      13120,
00:11:25,    685921,        710,        300,       1190,     101850,      34430,       5270,       2090,        570,      12370,
00:11:26,    686985,        860,        300,       1310,     104490,      35850,       5510,       1570,        480,      12300,
00:11:28,    688048,        790,        360,       1290,     102270,      34640,       5320,       1540,        310,      12110,
00:11:29,    689111,        710,        390,       1440,     100890,      34560,       5300,       1370,        400,      12270,
00:11:30,    690175,        790,        330,       1570,     103100,      35250,       4970,       1460,        750,      12740,
00:11:31,    691238,        950,        320,       1460,     101590,      33400,       5500,       1500,        520,      12330,
00:11:32,    692301,        870,        230,       1440,     103300,      36760,       5180,       1410,        520,      12020,
00:11:33,    693365,        720,        290,       1090,     102560,      35030,       4840,       1540,        390,      12260,
00:11:34,    694428,        690,        460,       1290,     103080,      36480,       5280,       1620,        380,      12630,
00:11:35,    695491,        790,        310,       1330,     101060,      33990,       5190,       1740,        660,      12070,
00:11:36,    696555,        750,        380,       1260,     101260,      34920,       5680,       1480,        410,      13010,
00:11:37,    697618,        680,        320,       1090,     103490,      33690,       5800,       1520,        420,      12150,
00:11:38,    698681,        760,        250,       1490,     102270,      34510,       5860,       1590,        570,      12380,
00:11:39,    699745,        700,        250,       1100,     102490,      33600,       5340,       1480,        480,      13010,
00:11:40,    700808,        840,        340,       1130,     103170,      34630,       5070,       1640,        430,      12620,
00:11:41,    701871,        740,        290,       1120,     104180,      33440,       4830,       1550,        400,      11940,
00:11:42,    702935,        780,        400,       1470,     103400,      34300,       5440,       1590,        340,      12860,
00:11:43,    703998,        680,        360,       1120,     102740,      33490,       5500,       1350,        550,      11880,
00:11:45,    705061,        880,        360,       1360,     105380,      33150,       4780,       1310,        560,      12680,
00:11:46,    706125,        780,        320,       1300,     101450,      32910,       5450,       1510,        490,      12510,
00:11:47,    707188,        680,        220,       1220,     103660,      33890,       5020,       1650,        460,      12270,
00:11:48,    708251,        800,        270,       1150,     102380,      33360,       4910,       1160,        460,      11730,
00:11:49,    709315,        750,        470,        970,     103760,      33780,       5430,       1490,        440,      13000,
00:11:50,    710378,        700,        380,       1340,     104170,      33170,       4850,       1550,        340,      11660,
00:11:51,    711441,        630,        380,       1450,     101640,      33470,       5480,       1420,        400,      12550,
00:11:52,    712505,        630,        170,       1230,     100120,      33170,       5570,       1620,        400,      12940,
00:11:53,    713568,        780,        250,       1240,     102830,      33520,       5240,       1720,        380,      12200,
00:11:54,    714631,        740,        410,       1380,     102620,      33270,       4580,       1750,        560,      12910,
00:11:55,    715695,       1030,        290,       1180,     104610,      33480,       5490,       1310,        580,      11850,
00:11:56,    716758,        750,        330,       1070,     102180,      32390,       5420,       1410,        410,      12670,
00:11:57,    717821,        700,        320,        960,     102530,      33300,       5110,       1680,        530,      12040,
00:11:58,    718885,        800,        310,       1110,     103030,      32340,       4810,       1600,        650,      11650,
00:11:59,    719948,        620,        410,       1140,     103440,      31650,       4910,       1320,        480,      12040,
00:12:01,    721011,        870,        270,       1270,     104410,      32570,       4860,       1420,        360,      12970,
00:12:02,    722075,        600,        290,       1220,     103750,      33250,       5410,       1710,        430,      12100,
00:12:03,    723138,        690,        420,       1040,     101180,      33230,       4970,       1550,        410,      12250,
00:12:04,    724201,        650,        360,       1240,     105170,      32090,       5360,       1380,        650,      12610,
00:12:05,    725265,        690,        160,       1160,     101470,      32910,       4980,       1710,        430,      11800,
00:12:06,    726328,        770,        240,       1280,     103360,      31870,       5100,       1700,        590,      12640,
00:12:07,    727391,        710,        300,       1410,     104400,      31490,       5260,       1270,        490,      12510,
00:12:08,    728455,        620,        460,       1210,     102970,      31810,       5210,       1490,        570,      12600,
00:12:09,    729518,        650,        310,       1270,     105730,      33280,       5620,       1580,        470,      12610,
00:12:10,    730581,        800,        340,       1280,     104500,      32160,       5100,       1890,        430,      13030,
00:12:11,    731645,        750,        230,       1280,     102700,      32110,       5750,       1410,        440,      12040,
00:12:12,    732708,        680,        320,       1370,     103840,      32100,       5230,       1490,        450,      12140,
00:12:13,    733771,        630,        320,       1330,     104260,      32030,       5380,       1430,        380,      12110,
00:12:14,    734835,        510,        350,       1080,     101990,      31980,       5170,       1660,        480,      12410,
00:12:15,    735898,        880,        290,       1370,     102850,      32260,       5310,       1390,        480,      11430,
00:12:16,    736961,        710,        240,       1340,     103650,      31190,       5900,       1500,        500,      13160,
00:12:18,    738025,        790,        440,       1180,     103220,      31580,       5540,       1660,        330,      11710,
00:12:19,    739088,        750,        320,       1300,     104730,      30690,       5060,       1550,        280,      12870,
00:12:20,    740151,        820,        310,       1450,     103480,      32160,       4970,       1710,        420,      12030,
00:12:21,    741215,        630,        410,       1050,     107680,      31770,       5160,       1560,        430,      12500,
00:12:22,    742278,        640,        380,       1310,     103760,      31360,       5630,       1660,        370,      12470,
00:12:23,    743341,        760,        420,       1210,     104790,      31120,       5430,       1720,        420,      13090,
00:12:24,    744405,       1000,        150,       1070,     104010,      31800,       5390,       1780,        310,      12650,
00:12:25,    745468,        750,        400,       1250,     105340,      31690,       6200,       1570,        500,      12720,
00:12:26,    746531,        800,        320,       1030,     102280,      31670,       5090,       1440,        330,      12440,
00:12:27,    747595,        780,        280,       1130,     104740,      30990,       5180,       1680,        340,      11520,
00:12:28,    748658,        670,        290,       1150,     104340,      29890,       4880,       1350,        430,      12030,
00:12:29,    749721,        820,        330,       1370,     104030,      30660,       5460,       1660,        350,      12510,
00:12:30,    750785,        610,        370,       1040,     103360,      32190,       5050,       1460,        260,      12970,
00:12:31,    751848,        710,        350,       1370,     104320,      30930,       4970,       1680,        560,      12060,
00:12:32,    752911,        650,        300,       1120,     103290,      31170,       5330,       1150,        630,      12810,
00:12:33,    753975,        680,        420,       1150,     103950,      31320,       5030,       1630,        420,      12280,
00:12:35,    755038,        700,        330,       1210,     101490,      30670,       4650,       1680,        530,      12470,
00:12:36,    756101,        680,        280,       1320,     102000,      32350,       4600,       1370,        540,      13090,
00:12:37,    757165,        870,        280,       1230,     103060,      31300,       5070,       1930,        630,      12500,
00:12:38,    758228,        880,        320,       1160,     105560,      29980,       5010,       1680,        480,      12330,
00:12:39,    759291,        930,        310,       1160,     101720,      31920,       5230,       1750,        480,      12270,
00:12:40,    760355,        930,        290,       1180,     102260,      31370,       5300,       1610,        510,      12130,
00:12:41,    761418,        720,        460,        950,     103880,      30740,       5180,       1680,        390,      12570,
00:12:42,    762481,        670,        280,        900,     105730,      31240,       5360,       1570,        440,      12130,
00:12:43,    763545,        680,        370,       1310,     104060,      31140,       4870,       1500,        380,      11440,
00:12:44,    764608,        780,        370,       1220,     105060,      30980,       4780,       1580,        460,      12730,
00:12:45,    765671,        840,        310,       1320,     100680,      30330,       4990,       1520,        490,      12620,
00:12:46,    766735,        710,        260,       1100,     102940,      29480,       5180,       2070,        480,      12160,
00:12:47,    767798,        570,        280,       1260,     103050,      29660,       5060,       1380,        400,      12760,
00:12:48,    768861,        760,        250,       1200,     103480,      30440,       4960,       1980,        350,      11960,
00:12:49,    769925,        760,        270,       1320,     103510,      30260,       5080,       1790,        410,      12530,
00:12:50,    770988,        520,        360,       1550,     102850,      31290,       5130,       1650,        540,      12990,
00:12:52,    772051,        740,        230,       1180,     104910,      30850,       5330,       1650,        690,      12630,
00:12:53,    773115,        710,        270,       1470,     102660,      31410,       5640,       1360,        500,      12220,
00:12:54,    774178,        710,        410,       1150,     106160,      31690,       5560,       1380,        450,      12190,
00:12:55,    775241,        690,        350,       1210,     103420,      30060,       5000,       1880,        410,      12550,
00:12:56,    776305,        940,        460,       1230,     102110,      30310,       5060,       1410,        680,      12340,
00:12:57,    777368,        870,        220,       1690,     104150,      30430,       4870,       1220,        500,      12320,
00:12:58,    778431,        610,        170,        990,     102840,      30120,       5400,       1630,        310,      12700,
00:12:59,    779495,        800,        340,       1360,     102520,      29230,       5120,       1730,        350,      12380,
00:13:00,    780558,        750,        240,       1070,     103400,      30680,       4610,       1820,        560,      11640,
00:13:01,    781621,        860,        270,       1270,     103780,      29430,       4770,       1610,        440,      11890,
00:13:02,    782685,        540,        220,       1030,     104250,      30840,       5150,       1680,        420,      11980,
00:13:03,    783748,        980,        190,       1620,     103980,      30460,       5530,       1720,        430,      12920,
00:13:04,    784811,        690,        330,        900,     104080,      30270,       5650,       1170,        400,      11550,
00:13:05,    785875,        780,        290,       1130,     103130,      30310,       5370,       1520,        530,      12170,
00:13:06,    786938,        810,        480,        880,     103210,      30180,       5060,       1360,        550,      12940,
00:13:08,    788001,        730,        270,       1020,     104150,      31090,       5030,       1570,        390,      12050,
00:13:09,    789065,        680,        470,       1160,     104340,      30880,       4840,       1380,        400,      11980,
00:13:10,    790128,        670,        260,       1240,     105750,      29700,       5320,       1440,        390,      13280,
00:13:11,    791191,        660,        340,       1260,     105990,      29990,       5150,       1660,        290,      12300,
00:13:12,    792255,        730,        220,       1450,     106480,      30220,       4940,       1540,        370,      12380,
00:13:13,    793318,        660,        240,       1330,     106430,      30320,       5140,       1560,        460,      13190,
00:13:14,    794381,        500,        260,       1210,     102560,      29950,       4890,       1530,        500,      12980,
00:13:15,    795445,        790,        220,       1150,     103980,      29650,       4850,       1530,        400,      12040,
00:13:16,    796508,        750,        270,       1700,     105360,      29680,       4630,       1420,        250,      13260,
00:13:17,    797571,        910,        150,       1030,     102190,      29860,       5090,       1640,        680,      12230,
00:13:18,    798635,        660,        320,       1270,     103710,      31360,       5360,       1780,        370,      12440,
00:13:19,    799698,        600,        330,       1380,     104690,      30390,       4710,       1390,        360,      11690,
00:13:20,    800761,        590,        330,       1210,     104580,      29980,       5060,       1350,        500,      12630,
00:13:21,    801825,        740,        340,       1250,     103800,      30560,       4980,       1610,        420,      12350,
00:13:22,    802888,        660,        520,       1330,     106110,      29480,       5050,       1590,        540,      12010,
00:13:23,    803951,        740,        350,       1300,     104410,      29900,       5310,       1570,        490,      12050,
00:13:25,    805015,        780,        310,       1220,     104960,      28590,       4740,       1380,        350,      12810,
00:13:26,    806078,        580,        240,       1320,     103390,      29050,       4680,       1690,        580,      12100,
00:13:27,    807141,        810,        360,       1090,     104020,      30140,       5000,       1610,        530,      12400,
00:13:28,    808205,        870,        290,       1110,     104740,      28550,       5790,       1690,        380,      12570,
00:13:29,    809268,        730,        350,       1150,     104750,      29910,       5100,       1240,        410,      12010,
00:13:30,    810331,        720,        460,       1240,     104730,      29120,       5350,       1510,        550,      12440,
00:13:31,    811395,        820,        200,       1500,     104340,      28270,       5310,       1500,        420,      12650,
00:13:32,    812458,        800,        280,       1290,     105530,      29530,       5130,       1480,        310,      12780,
00:13:33,    813521,        710,        400,       1420,     102440,      30210,       5230,       1430,        570,      12660,
00:13:34,    814585,        660,        250,       1520,     100560,      29440,       5360,       1650,        610,      13140,
00:13:35,    815648,        580,        360,       1180,     105750,      30290,       5140,       1490,        530,      12310,
00:13:36,    816711,        620,        360,       1180,     105400,      30180,       5490,       1690,        530,      11940,
00:13:37,    817775,        780,        440,       1380,     103090,      29900,       4780,       1490,        550,      12510,
00:13:38,    818838,        820,        170,       1220,     104010,      29030,       4950,       1510,        450,      11820,
00:13:39,    819901,        560,        340,       1310,     103330,      29580,       5150,       1400,        450,      12610,
00:13:40,    820965,        810,        370,       1200,     104080,      28600,       5300,       1730,        450,      12950,
00:13:42,    822028,        880,        370,       1210,     104470,      29200,       5140,       1640,        220,      12960,
00:13:43,    823091,        760,        300,       1420,     104970,      29710,       5450,       1600,        450,      11500,
00:13:44,    824155,        840,        360,       1100,     103790,      28750,       5100,       1600,        400,      12990,
00:13:45,    825218,        530,        300,       1180,     104200,      28740,       4940,       1630,        380,      12560,
00:13:46,    826281,        580,        370,       1200,     104810,      28860,       5090,       1590,        490,      11910,
00:13:47,    827345,        720,        260,       1020,     104320,      30200,       5040,       1620,        350,      12800,
00:13:48,    828408,        800,        270,       1230,     106800,      28830,       5160,       1510,        330,      12540,
00:13:49,    829471,        690,        360,       1130,     103580,      29580,       5680,       1790,        320,      12780,
00:13:50,    830535,        770,        310,       1270,     104520,      30460,       4730,       1520,        330,      12360,
00:13:51,    831598,        510,        220,       1110,     103400,      29750,       5120,       1610,        620,      12480,
00:13:52,    832661,        620,        390,       1180,     106130,      29290,       5170,       1600,        550,      12310,
00:13:53,    833725,        650,        290,       1030,     102250,      30270,       5710,       1630,        350,      13100,
00:13:54,    834788,        800,        230,       1300,     104090,      30760,       4880,       1720,        470,      11860,
00:13:55,    835851,        770,        290,       1350,     104940,      29250,       5030,       1350,        540,      12490,
00:13:56,    836915,        620,        320,       1020,     104900,      28990,       5640,       1470,        600,      12630,
00:13:57,    837978,        840,        250,       1340,     105550,      28750,       5200,       1430,        640,      12030,
00:13:59,    839041,        550,        170,       1220,     104400,      30430,       5000,       1650,        500,      13290,
00:14:00,    840105,        740,        320,       1490,     106900,      30650,       4910,       1690,        240,      12920,
00:14:01,    841168,        850,        390,       1170,     105620,      30480,       4460,       1540,        370,      12720,
00:14:02,    842231,        650,        380,       1290,     106940,      29580,       4960,       1680,        300,      12910,
00:14:03,    843295,        700,        380,       1610,     102970,      29750,       5150,       1370,        470,      12620,
00:14:04,    844358,        720,        320,       1100,     103400,      29810,       5150,       1960,        420,      12110,
00:14:05,    845421,        800,        220,       1160,     103270,      30780,       5200,       1200,        570,      11880,
00:14:06,    846485,        580,        290,       1510,     104940,      30220,       5040,       1950,        420,      12070,
00:14:07,    847548,        860,        380,       1270,     106200,      29290,       4700,       1350,        540,      11990,
00:14:08,    848611,        900,        370,       1050,     103890,      28830,       5250,       1590,        340,      11580,
00:14:09,    849675,        760,        360,       1310,     106670,      30490,       5090,       1500,        410,      11700,
00:14:10,    850738,        640,        370,       1280,     105690,      30150,       5450,       1600,        440,      13640,
00:14:11,    851801,        570,        350,       1130,     104440,      30250,       5500,       1740,        590,      11930,
00:14:12,    852865,        670,        250,       1350,     104790,      29760,       5530,       1310,        480,      12720,
00:14:13,    853928,        830,        190,       1410,     106110,      28920,       4840,       1740,        460,      12570,
00:14:14,    854991,        890,        320,        980,     106030,      29650,       4830,       1790,        400,      12440,
00:14:16,    856055,        660,        320,       1290,     103300,      29680,       5300,       1340,        550,      12020,
00:14:17,    857118,        770,        210,       1160,     105940,      31060,       5440,       1770,        410,      13260,
00:14:18,    858181,        620,        320,       1140,     105810,      29940,       5720,       1630,        350,      12380,
00:14:19,    859245,        810,        400,       1410,     104300,      29260,       4960,       1590,        670,      12390,
00:14:20,    860308,        820,        330,       1300,     104330,      31330,       5070,       1180,        510,      12580,
00:14:21,    861371,        630,        330,       1380,     104930,      30940,       5160,       1680,        500,      12600,
00:14:22,    862435,        930,        330,       1030,     106110,      29930,       4880,       1610,        350,      12710,
00:14:23,    863498,        740,        280,       1250,     105220,      30630,       5000,       1690,        400,      12270,
00:14:24,    864561,        850,        230,        980,     105590,      28930,       4970,       1600,        300,      12750,
00:14:25,    865625,        820,        340,       1300,     104740,      30200,       5560,       2060,        470,      12380,
00:14:26,    866688,        660,        290,       1310,     103180,      31560,       4770,       1440,        550,      13090,
00:14:27,    867751,        770,        250,       1180,     103610,      30950,       5420,       1660,        340,      12480,
00:14:28,    868815,        820,        260,       1320,     105730,      30650,       5240,       1500,        490,      12650,
00:14:29,    869878,        560,        240,       1660,     104560,      29970,       5250,       1670,        620,      12450,
00:14:30,    870941,        670,        320,       1560,     107500,      30480,       4870,       1410,        400,      12430,
00:14:32,    872005,        710,        260,       1100,     105660,      31260,       4810,       1310,        390,      11920,
00:14:33,    873068,        830,        370,       1030,     105450,      31250,       4990,       1510,        550,      12500,
00:14:34,    874131,        620,        360,        980,     107080,      29990,       5000,       1580,        510,      12310,
00:14:35,    875195,        690,        280,       1140,     105720,      30170,       4770,       1650,        480,      11370,
00:14:36,    876258,        790,        320,       1170,     105730,      30570,       5190,       1710,        560,      12940,
00:14:37,    877321,        790,        250,       1340,     103950,      30390,       4990,       1640,        680,      11820,
00:14:38,    878385,        700,        180,       1610,     104840,      30500,       5660,       1760,        600,      12650,
00:14:39,    879448,        670,        360,       1490,     106270,      32560,       4880,       1780,        430,      11950,
00:14:40,    880511,        860,        270,        970,     103680,      29460,       4970,       1690,        390,      11970,
00:14:41,    881575,        860,        350,       1080,     106680,      31310,       5610,       1520,        400,      12510,
00:14:42,    882638,        720,        400,       1390,     103660,      31480,       4430,       1560,        560,      11730,
00:14:43,    883701,        660,        270,       1160,     104600,      30940,       5150,       1760,        530,      12540,
00:14:44,    884765,        550,        330,       1420,     105690,      31470,       5110,       1680,        480,      13040,
00:14:45,    885828,        660,        280,       1240,     106340,      31230,       5240,       1720,        550,      12840,
00:14:46,    886891,        660,        380,       1000,     105010,      31250,       5120,       1530,        420,      14150,
00:14:47,    887955,        640,        470,       1400,     105560,      31480,       4360,       1960,        480,      12230,
00:14:49,    889018,        980,        400,       1110,     105950,      33080,       5240,       1380,        590,      12720,
00:14:50,    890081,        800,        180,       1230,     105390,      31990,       5250,       1490,        490,      12990,
00:14:51,    891145,        600,        350,       1190,     103320,      31650,       5210,       1330,        440,      12080,
00:14:52,    892208,        880,        220,       1240,     106650,      32390,       5450,       1610,        380,      12080,
00:14:53,    893271,        920,        300,       1290,     104370,      31880,       5230,       1470,        420,      11910,
00:14:54,    894335,        890,        430,       1130,     105400,      32530,       4870,       1440,        360,      12290,
00:14:55,    895398,        770,        180,       1150,     106640,      32510,       5460,       1660,        410,      11360,
00:14:56,    896461,        740,        300,       1120,     108490,      31550,       4990,       1640,        480,      12650,
00:14:57,    897525,        890,        260,       1170,     105690,      32970,       5800,       1660,        540,      12180,
00:14:58,    898588,        800,        210,       1310,     105720,      32410,       5150,       1780,        320,      12700,
00:14:59,    899651,        820,        300,       1250,     108470,      32510,       5500,       1410,        460,      12630,
00:15:00,    900715,        770,        240,       1300,     106200,      31940,       5100,       1380,        720,      12840,
00:15:01,    901778,        910,        340,       1360,     105810,      32300,       5290,       1480,        570,      11900,
00:15:02,    902841,        740,        300,       1250,     106030,      33900,       5080,       1510,        550,      12470,
