temperature	12CO	13CO
17.830211000000002	2.071522144753103E13	2.095750596532672E13
17.83199	2.1223606233152246E13	2.0032047605031492E13
17.81316	2.141485559251547E13	2.0665453004817996E13
17.87055	2.0897806538241133E13	2.1230803477477777E13
17.840417000000002	2.0255934953901258E13	2.0697163181936445E13
17.869	2.165334823182737E13	2.0452303535733562E13
17.901272	2.20758628353229E13	1.995325759537219E13
17.88292828685259	2.0907529844173918E13	1.959359754494725E13
17.91412124248497	2.064697655011852E13	2.022871652458858E13
17.930432865731465	1.992449860932243E13	2.0046887181909723E13
17.912666	2.1379981938093E13	2.004263855138716E13
17.968535	2.0207833885704496E13	1.9214499357838E13
17.955126	2.0203434333341914E13	1.932275157522895E13
17.95836	1.9713625548234043E13	1.932814032385448E13
18.01238	1.974261004649837E13	1.8325243087581305E13
17.953875	1.9542887934989375E13	1.9497757384531305E13
18.035999999999998	1.9417442942237668E13	1.9446190245100246E13
18.023361361361363	2.010165912735278E13	1.8674199378693176E13
18.002396396396396	1.8706822956529707E13	1.797056674813303E13
18.08802	1.9118449293173492E13	1.8810199653853242E13
18.018605	1.8548502721233492E13	1.8110352909706453E13
18.08712	1.8559579740009758E13	1.8770774647249047E13
18.092496	1.7472388596931604E13	1.850517202808126E13
18.075845	1.8939574735723758E13	1.7727851016335773E13
18.131639	1.737227545607191E13	1.8135374551889953E13
18.10275	1.888627290608182E13	1.7494420032275799E13
18.133802	1.820237941676427E13	1.763305124736948E13
18.165675	1.8788225234500395E13	1.7235612743945152E13
18.149366999999998	1.7361104849464805E13	1.7118398289787008E13
18.17956	1.6265025401642656E13	1.7059622859436918E13
18.191804	1.7515913126089953E13	1.6409817563737256E13
18.178405	1.6885291725361404E13	1.6286733371109436E13
18.236196	1.542572719939748E13	1.6998791193167217E13
18.22314	1.6391966943179738E13	1.7202925877201215E13
18.227964035964035	1.661921263194555E13	1.6277231931013938E13
18.277414414414416	1.5726767503036666E13	1.6081551839428273E13
18.22443	1.6979171028546799E13	1.6345213198886281E13
18.3022	1.6005567075176912E13	1.598370899740286E13
18.292392	1.695594230095285E13	1.596754430506591E13
18.274285000000003	1.7062957852116959E13	1.5111339066280691E13
18.355519	1.5385113612033127E13	1.5889295809734238E13
18.2898	1.5945157102667191E13	1.5544581726788559E13
18.360148	1.6012879322602314E13	1.5635038450577637E13
18.370234765234766	1.6360282821685137E13	1.6085631242237006E13
18.351824824824824	1.5739387466782584E13	1.5257657495478293E13
18.4083	1.5277870119337287E13	1.5749792749435756E13
18.381536	1.582224959517014E13	1.557695849507215E13
18.411080000000002	1.486687829727612E13	1.5174074482326873E13
18.445101	1.6209285680209326E13	1.4776488100133076E13
18.4318	1.5251516499301385E13	1.5900312380244188E13
18.462194	1.4358449632291746E13	1.467924879764885E13
18.47663	1.547455268731295E13	1.5067443496749861E13
18.463663	1.4951346682008557E13	1.4222118130574654E13
18.51808191808192	1.4009462951350602E13	1.4342041247374607E13
18.50748948948949	1.512889771897222E13	1.4038181187314043E13
18.509349999999998	1.519155214554257E13	1.4105743726967062E13
18.562548	1.3933268762270297E13	1.4118564786635781E13
18.51157	1.422744269347005E13	1.3998370744633385E13
18.58859	1.3625533871731305E13	1.4263254083404146E13
18.58316	1.472404579656473E13	1.3936425762978193E13
18.560312	1.4581413074098684E13	1.3458601458300248E13
18.63708	1.409783286586663E13	1.4744747975949953E13
18.581344	1.4232602128929553E13	1.3801153264621324E13
18.6416	1.4420859469189473E13	1.40786222088396E13
18.651609	1.3476119535276113E13	1.320331333788524E13
18.639000000000003	1.4690866487391885E13	1.3057586600467299E13
18.68765	1.4198350572340254E13	1.3967879667899824E13
18.664804999999998	1.285398313650957E13	1.3286931238858291E13
18.68956	1.2545788970519193E13	1.342044085334671E13
18.71932	1.3017769926051842E13	1.3265816041439969E13
18.705712	1.3730067458273408E13	1.2832412669801266E13
18.728840159840157	1.3133591673748904E13	1.239618858453228E13
18.745264264264264	1.2247259417755191E13	1.3534649853260547E13
18.73753	1.3785159678961602E13	1.270584192346596E13
18.780355999999998	1.1575503092140162E13	1.2431732798119562E13
18.7746	1.3486410163648662E13	1.3662170527998512E13
18.780479	1.193664132684716E13	1.2200393743864703E13
18.827759999999998	1.161846158253747E13	1.2625578801127742E13
18.78256	1.2388664623673547E13	1.2877296587420541E13
18.85489	1.2574767301663734E13	1.2183412759788398E13
18.883779999999998	1.3373620423781357E13	1.18595997993374E13
18.8266	1.2080760534467207E13	1.2631309767610406E13
18.897592	1.1448263894663945E13	1.1514371324692307E13
18.888575	1.1846071239237945E13	1.1289372660876887E13
18.898011	1.0421515538284502E13	1.098961602149831E13
18.9408	1.2138660600862707E13	1.184960453164137E13
18.91716	1.145994999544398E13	1.0897878946670229E13
18.95535	9.327690834593758E12	1.0821617063121986E13
18.968773	1.0962412455335604E13	1.1091418758746887E13
18.972922077922078	1.1674603641824287E13	1.1361927487973506E13
19.003831831831832	1.0973180293885232E13	1.0637373286334617E13
19.000310000000002	1.109058574393158E13	1.0931035106985027E13
19.009756	9.711147467842766E12	1.1449397083660182E13
19.04348	1.1132021773709422E13	1.0177339436711086E13
19.042976	1.030246626435576E13	1.0143524646497021E13
19.062299999999997	1.0381721385862168E13	1.0531366434680236E13
19.080088999999997	9.783437627493742E12	1.0953178796289434E13
19.06418	1.0314589362872348E13	1.0045995560032088E13
19.114272	1.027908023269355E13	1.057255720067902E13
19.111675	9.629438523904316E12	1.0431699615333836E13
19.120089	9.852043762894857E12	1.0295648735943607E13
19.16156	9.915417832290996E12	9.756496853936271E12
19.127288	8.872492445691455E12	9.578545013901305E12
19.17992	8.600709679829348E12	1.0054141999332857E13
19.178515	9.519960535834504E12	9.766496907868139E12
19.18225	9.04150567349557E12	9.563095379994756E12
19.2231	9.144129284458248E12	9.215830835704541E12
19.2028	9.67964735314792E12	8.92397280903282E12
19.23890909090909	8.375918567795654E12	8.780187264337291E12
19.255361361361363	8.104408175879006E12	9.021558018576521E12
19.258284	8.680791034086333E12	9.066474719586748E12
19.28925	8.605468760871976E12	8.855375793127254E12
19.29032	9.548035151852145E12	8.80451537076996E12
19.301080000000002	7.773976326948213E12	8.357970817499142E12
19.332046000000002	7.264175237045651E12	8.581323377347765E12
19.331	8.1440431507087295E12	8.288008535761881E12
19.351042	8.590128607488072E12	8.162370421051677E12
19.37192	7.592054598971119E12	8.63474206634994E12
19.359456	7.548838204804202E12	8.545405424334829E12
19.40326	8.605704212412499E12	8.135871962407489E12
19.40137	7.44849343191655E12	7.966748500152464E12
19.4136	7.553692106305143E12	7.525738504735465E12
19.448665342601785	7.6882353183138E12	7.951910347477037E12
19.418381330685204	6.979610977935756E12	7.818772803964792E12
19.466588469184888	7.450933708197882E12	7.85464785817549E12
19.464607902735562	6.931265926738117E12	7.335715367225582E12
19.474213786213785	6.804340155042382E12	6.968252523984505E12
19.50658258258258	6.605148340288158E12	6.807844272542994E12
19.489019000000003	7.13596682635932E12	7.023563957708575E12
19.52431	6.869919088969827E12	6.936286421056983E12
19.538709741550697	6.428429319728521E12	6.98034565520499E12
19.54557746478873	6.808477645241207E12	7.555334555094813E12
19.57368	6.55155660299643E12	6.54892306604621E12
19.57384	6.105870889431106E12	6.588406404173876E12
19.587264	6.228296539789618E12	6.81873246515544E12
19.616175000000002	5.113971820828553E12	5.925107225963708E12
19.617409000000002	6.970612117506752E12	5.846024479534355E12
19.64021	5.64007940700852E12	6.66808178912592E12
19.65654	5.898743811820744E12	6.943330840476343E12
19.64816	6.082490988094555E12	6.458727827220927E12
19.689878	5.039557117267281E12	5.91396834918719E12
19.68724	6.268786315264326E12	5.85210080758974E12
19.704036000000002	5.698166186861203E12	6.330435783905233E12
19.732740000000003	5.458238822385748E12	5.820503028571626E12
19.706084	6.415318729924213E12	5.630652244138027E12
19.758197802197802	4.816757530442332E12	5.260033903345551E12
19.75468668668669	5.65078552743416E12	5.423918241514235E12
19.766824999999997	5.518882605342288E12	5.332741288578714E12
19.79321	5.374159817753574E12	6.222247348490311E12
19.780759999999997	4.721716760004585E12	5.726659286545804E12
19.813448	5.22200888544944E12	5.317995918585354E12
19.82368	5.30394334691211E12	5.102834029516965E12
19.832106	5.029898545098372E12	5.58179515926212E12
19.8618	5.055347586047124E12	5.432898325534376E12
19.862818	4.8017410040764795E12	5.246630803695919E12
19.87745	4.884922748421433E12	5.488161602632963E12
19.904449	4.407414298841952E12	5.412815902771906E12
19.905739999999998	4.830946920210833E12	5.593270399841504E12
19.931288000000002	4.104749883580962E12	4.801476225767812E12
19.945735	4.1483587431174033E12	5.562104379596249E12
19.939457	4.8631294489471455E12	5.246605547346744E12
19.982770000000002	4.960070421116562E12	5.012079638727467E12
19.972404595404598	3.8230497906328774E12	4.702523878208721E12
19.995916916916915	5.832693690509835E12	4.915193263479167E12
20.023013000000002	3.662476787889966E12	4.958334603790802E12
20.003	4.683693702615308E12	5.26448680776423E12
20.052454545454545	5.132112508947941E12	5.204424027200717E12
20.03780680680681	4.496056259129717E12	5.408620447320538E12
20.060853	4.406636851735231E12	4.916054867704679E12
20.08444	4.1763013132131045E12	5.399549131501057E12
20.076045999999998	4.10623502379612E12	4.740030188725048E12
20.11061	4.567316401437295E12	5.104233574569403E12
20.115328	3.9310719562115137E12	4.83870454049286E12
20.12674	4.825734076860655E12	4.905573401855567E12
20.149584	4.882902791972389E12	4.525871762546479E12
20.147975	3.601676991500945E12	4.480852218647056E12
20.163281	3.882418054933323E12	5.01573819579436E12
20.18283	4.587499103152029E12	4.924031480189729E12
20.183078000000002	5.168713340881146E12	4.935297695656158E12
20.208705000000002	3.770938378118705E12	4.589249022903544E12
20.217399	5.071055962177472E12	4.3008617262104995E12
20.216584415584414	3.648998908920277E12	4.498397801124348E12
20.261984984984984	3.8026329117196216E12	4.263751131273152E12
20.250220000000002	4.081487566306481E12	5.280203657711507E12
20.283716	4.914503543192226E12	4.877163662670129E12
20.307750000000002	4.780072812918195E12	4.350688042811599E12
20.284122	4.0118657981463545E12	4.989977769086257E12
20.342254999999998	4.140704798306388E12	4.799549896120475E12
20.325953000000002	4.559392184407478E12	4.580691528233481E12
20.35496	4.2006106447789785E12	4.668855113215772E12
20.378676	4.461001098585977E12	4.661488359578276E12
20.369229999999998	4.859012308251236E12	3.894837764168414E12
20.407303	4.237488148515894E12	4.631197786535971E12
20.40993	4.080223163883305E12	4.580227382632682E12
20.42477	4.0222016596251646E12	3.8513083010215825E12
20.450075	5.304215533353916E12	4.4362604110613955E12
20.450568	4.170270005493764E12	4.0525560231167407E12
20.470840000000003	4.587648517589941E12	4.496819794385489E12
20.491928	3.961432336972136E12	4.083413359513226E12
20.49269230769231	3.730309389399422E12	4.2921189271170293E12
20.520735735735737	4.138477151402582E12	4.3803654091633105E12
20.53078	4.1186155318037456E12	4.2893644191689795E12
20.53131	3.977703650955675E12	4.2611151875946465E12
20.568905	4.6366630386489E12	3.9480800750916714E12
20.557145	4.2103413155014146E12	4.0166351208183555E12
20.589	4.856453345911572E12	4.443142920386371E12
20.606168	3.896233436209073E12	4.588602258232185E12
20.591265	4.0897225813087686E12	4.550181142923554E12
20.641720999999997	3.459988811919683E12	4.0782454126818057E12
20.62489	3.602198212589803E12	3.859411683501533E12
20.650584000000002	3.575192468664335E12	3.812425013005413E12
20.672114999999998	3.823530585501621E12	3.889867471095619E12
20.665262	2.969739961476548E12	4.1273318955839116E12
20.68792	3.3312120027977295E12	3.132678942787912E12
20.710096	4.025431497859444E12	3.9435615606613477E12
20.71475	3.445517130695477E12	4.050429128163312E12
20.739964999999998	2.8089659435287354E12	3.845502088356903E12
20.75158	2.772531707402132E12	3.8841650046090054E12
20.762816183816184	2.865764382816517E12	3.5504711544472246E12
20.790254254254254	3.685447064212082E12	4.1296523730412183E12
20.801	3.20867845695239E12	3.677508922718934E12
20.814259999999997	3.4547644191136123E12	3.2928923323618916E12
20.835912	3.234735801750346E12	3.737078237619084E12
20.8358	3.6522283305809893E12	3.6242425145132544E12
20.868167	3.7960758290375E12	3.683996798058895E12
20.877599999999997	3.431786541193314E12	3.6663976517383184E12
20.884876000000002	2.6494129187792236E12	3.383769734085708E12
20.918175	2.7201088496536367E12	3.4885997443089E12
20.904259	2.8575599200317554E12	3.269545184451105E12
20.939519999999998	3.2729176808321196E12	3.4757968857782583E12
20.951032	2.8809347139801914E12	3.7458033980555444E12
20.956325	1.6805134121444639E12	3.446391373984917E12
20.985595	2.782627892298778E12	3.263762724006954E12
20.98276	2.990660463058816E12	3.5009357647094336E12
21.005992	2.697586218142947E12	2.9802063423349023E12
21.02275	3.125040996921077E12	2.9508074122016196E12
21.02975824175824	3.02527372272344E12	3.1252185979432515E12
21.049966966966966	2.1389680850459294E12	3.58080454671531E12
21.057147999999998	3.658546818515013E12	3.439241644986826E12
21.06849	3.3172619401847144E12	2.9080737147137524E12
21.089059	2.205338061163224E12	3.047674080466702E12
21.09573	3.335468546357268E12	3.137477666276262E12
21.11026	3.0401163831865386E12	2.8543420892330654E12
21.126459999999998	2.451786804193964E12	2.740354873287947E12
21.127139	1.8087492752338699E12	2.7910866365957637E12
21.156000000000002	2.927544953585889E12	3.082445105291774E12
21.161368	2.421100547713062E12	2.941012188539008E12
21.17194	2.1585787375503103E12	2.6017363011763003E12
21.196258999999998	3.795279274065762E12	3.339150825887015E12
21.18438	2.9064742721292183E12	3.1707212034751772E12
21.220556000000002	2.419029874521113E12	2.95941582171584E12
21.224745000000002	3.097139779006529E12	2.3554075273516826E12
21.234537	2.337891450211149E12	2.9076538165066655E12
21.2572987012987	3.9967288110234023E12	2.872202671457485E12
21.255054054054053	2.9128699372872446E12	2.940066424757133E12
21.27834965034965	3.087931445578834E12	3.152835432871054E12
21.29273673673674	2.916595276264788E12	2.6496725119455728E12
21.3013	2.597113636382182E12	2.7449897873030454E12
21.325952	2.2816086721310137E12	2.607851594263346E12
21.33565	3.0739094152745537E12	2.883640317907573E12
21.351941	2.47421198675419E12	2.9727763497816123E12
21.37532	2.3953295652813247E12	2.801877687335097E12
21.38288	1.917599790286355E12	2.7787812128930015E12
21.402694999999998	2.610803226181227E12	2.6250598155613823E12
21.42003	2.3103645523007017E12	3.295271574067753E12
21.42375	3.174527605300447E12	3.407856102076503E12
21.456202	2.8269787131524727E12	3.236331202922271E12
21.460255	3.928190546650586E12	2.9088024675601343E12
21.481103	3.0361447951783657E12	2.8509311202903755E12
21.50634	3.4710610809994917E12	2.538858032891604E12
21.496503999999998	3.1696460788018994E12	3.340731384922986E12
21.53653	2.9028424444905254E12	3.140477641602729E12
21.542585	3.0509969679013247E12	3.4898734752939907E12
21.556036963036963	3.1445064501999663E12	3.302749321490495E12
21.583476476476477	2.6715015868395E12	2.9623187560446265E12
21.579700000000003	2.213580130279959E12	3.030286263454398E12
21.608261000000002	3.416552676268052E12	3.536108115868745E12
21.62068	2.640892787238244E12	3.0443799907166855E12
21.631744	3.0892601934220537E12	3.218523829385179E12
21.654965	3.5743636618465264E12	3.019445232817175E12
21.662167	2.583046902132639E12	3.047159617444051E12
21.6776	2.7785359255574004E12	2.842977429425737E12
21.698	3.3193634288914673E12	2.830288433060463E12
21.703135	2.8127779169743975E12	2.9427787932099146E12
21.72141	2.6139633642920234E12	3.0938609086353447E12
21.7377	3.0296709895033706E12	3.2620069895241284E12
21.74008	3.9668324778001313E12	3.036156056671102E12
21.770205	2.913157118368704E12	2.5601445702578633E12
21.773355000000002	3.337057235521251E12	3.4118986032200195E12
21.788970000000003	3.120656779270945E12	3.47853426293196E12
21.812566	2.928673859275466E12	3.4035695530268906E12
21.80653946053946	3.9315814958283975E12	3.0541666600722046E12
21.84077722277722	2.2525152050043413E12	2.662513070633696E12
21.84383983983984	3.9910176690957134E12	3.508631595308942E12
21.858824000000002	2.990174103493417E12	3.067517095370497E12
21.881625	3.4693780979755977E12	3.2916477318951885E12
21.880561	3.0290424643408335E12	2.693648622542351E12
21.90528	3.1814251721753677E12	2.6863204643427544E12
21.917046	2.45628309894639E12	3.057902922961095E12
21.92943	2.9669170621061772E12	3.1811875596203794E12
21.951262	3.07346693016107E12	3.0781424627531104E12
21.9566	2.758722525005705E12	3.173696587644749E12
21.969712	2.9027654001011094E12	3.6806019719436807E12
21.989335	2.743604421069679E12	3.5720674911553857E12
21.997749	3.478998466722735E12	3.712550978288745E12
22.01815	2.8968330356668555E12	3.445984311092186E12
22.034886	3.2052933604278184E12	3.405354709197639E12
22.040965	3.7201040456584673E12	3.105907063098903E12
22.073414	3.6935545008392197E12	3.340682837757035E12
22.077877122877123	3.282677011054252E12	3.0864826843377007E12
22.096222222222224	2.903121084564246E12	3.3447834876717285E12
22.12135	3.247269274468488E12	3.032766909788917E12
22.112713999999997	3.6290095670445938E12	3.7894026126881187E12
22.15274	2.9270129662091133E12	3.583584937867751E12
22.156766	2.843274638629981E12	3.4761122175749795E12
22.1745	3.659683695370238E12	3.26615742990143E12
22.199329	3.5918279016472275E12	3.6086609525980864E12
22.1962	3.7321913662729683E12	3.3098354156823384E12
22.225475999999997	3.4114002359870054E12	3.364290679927209E12
22.239054999999997	2.929157951135352E12	3.656773152536875E12
22.248918	4.2967322126284487E12	3.7633132249256323E12
22.2717	4.0873195539578076E12	4.179308345838976E12
22.280206	3.20335567314628E12	3.727363907085445E12
22.295315000000002	4.414080918204566E12	3.7940590433362783E12
22.315341	4.068625584414884E12	3.8434997431188657E12
22.3242	3.9802756976010083E12	4.1645124439564116E12
22.344504	3.1214246846185415E12	3.5199476338421157E12
22.358645	4.0892982132554834E12	4.043727620119079E12
22.361012987012987	4.445267728169815E12	3.840451024660746E12
22.39020920920921	4.406426978153435E12	3.8159370084602134E12
22.393915999999997	4.215390315424466E12	4.035735493765229E12
22.412105	4.3659954316178994E12	4.344845506560996E12
22.435665	4.816776160760626E12	3.858051574650993E12
22.431720000000002	5.109325693212198E12	4.2645510467894097E12
22.465992	4.919167529076344E12	3.765763640452217E12
22.467925	4.1804529098874414E12	3.8841213492797124E12
22.480278	4.583676897361E12	4.453163176809784E12
22.50524	3.889344379277291E12	4.722334783126619E12
22.50609	4.448100904862024E12	4.0113630806573857E12
22.529255	4.436074774557565E12	4.24116035981391E12
22.539374	5.696418019262302E12	4.714435193408111E12
22.55216	4.70044553451612E12	4.713590627203207E12
22.5738	4.530087323386762E12	4.3623469511059575E12
22.58073	5.349658402598606E12	3.8145978937811567E12
22.594898	5.646020615759616E12	4.631781044433968E12
22.6165	5.086317064391666E12	4.889899114544891E12
22.624007992007993	4.850911369439931E12	4.6862863907212E12
22.636567567567567	4.90994946703909E12	4.640322912713087E12
22.653386	5.900828338633043E12	5.226005030666272E12
22.65824	6.189587401036337E12	4.700962926770193E12
22.680239999999998	4.315297688876309E12	5.3540126003336875E12
22.69666	5.328642096727344E12	5.296514144834378E12
22.70291625124626	6.238324849623282E12	5.50486507464185E12
22.724933333333336	5.791483711364005E12	4.820718922622529E12
22.72437989949749	5.464123127183328E12	5.260845651130023E12
22.750240201005028	6.270621497500693E12	5.146310730012111E12
22.765828485456368	5.500832415641314E12	5.540245434910535E12
22.770495531281032	6.30861886961594E12	4.766961232518272E12
22.791770392749246	5.844657770711947E12	5.279012067552389E12
22.797569999999997	5.755563767189136E12	4.894965289659372E12
22.816406593406594	5.4490726728117295E12	5.610295600938684E12
22.836104104104102	4.9678381114892295E12	5.033510536569611E12
22.843926	6.035794036982262E12	5.693137560224869E12
22.861065	5.147790705526872E12	5.443767385591415E12
22.874188	6.532771535749376E12	5.702455677694209E12
22.888987012987013	6.15772235838276E12	5.560440636333748E12
22.910577577577577	6.7375579365611E12	5.824223625019806E12
22.92262	6.542492317764739E12	5.659820208714012E12
22.935353	6.849715096561848E12	6.251425545460695E12
22.95617	6.921571916751241E12	5.725356004148183E12
22.968336	6.890138912208053E12	5.848698026380384E12
22.991795	7.052775037240536E12	6.834566323419564E12
23.00367	7.924022176506619E12	5.643299288792658E12
23.01512	7.373350598429579E12	6.934621991161303E12
23.038576	6.700912085957642E12	6.160132321689757E12
23.04655	6.826608594372403E12	6.007280348417052E12
23.067494	7.581130450402216E12	6.835335490340374E12
23.08474	7.612717500515538E12	6.755237546283264E12
23.095702	7.823620061100217E12	6.923799825155098E12
23.117875	8.392160532134242E12	7.221414416511393E12
23.122787000000002	6.886652452346906E12	6.933348311555856E12
23.14002	7.634768307837604E12	7.32155604569484E12
23.159148	8.084206821057932E12	6.795609586253896E12
23.168221778221778	8.300364310110458E12	7.568009301461133E12
23.185511511511514	8.247279176554414E12	7.228374224153257E12
23.1993	8.441768656338253E12	7.413686766499375E12
23.213044	7.55858685760771E12	7.311251340092515E12
23.231279999999998	8.3124943411152E12	7.541419609772202E12
23.242441999999997	8.246923934851956E12	7.128829770229399E12
23.25572	8.057625903201074E12	7.331104150470953E12
23.273936	9.144397333833504E12	8.08035761862673E12
23.282094999999998	8.2996214897853E12	7.673602266647584E12
23.303123	9.578747288444863E12	7.638415344876101E12
23.319020000000002	8.357402685802017E12	7.451215925353905E12
23.326928000000002	8.92875814039085E12	8.212410309137929E12
23.3483	9.51393428126024E12	8.227984739761755E12
23.352648000000002	9.796862148211396E12	8.554956651987987E12
23.37552	8.729144329440796E12	9.281353832638502E12
23.392775999999998	9.386870880357482E12	8.456505879109226E12
23.400195	1.0663392433798148E13	8.738147403780377E12
23.424436	1.0780759403384898E13	8.939739081931027E12
23.43374	9.755613429237828E12	8.939153565349928E12
23.451307692307694	1.1293551819352217E13	9.090387890907096E12
23.46742042042042	1.0484063233988506E13	9.890566100819346E12
23.477176	1.1050086480334613E13	9.314450740327727E12
23.4956	1.1482293852498197E13	9.550266986435236E12
23.508208	1.0926039756630197E13	9.250441065106861E12
23.522625	1.0742497949143887E13	9.68398669089637E12
23.541855	1.1874461660201795E13	1.0275213364462732E13
23.55287	1.146459763735332E13	1.0139112514853186E13
23.565687999999998	1.1935240494772361E13	1.006496359965158E13
23.583205	1.2423661204593654E13	9.668917610108637E12
23.592806	1.2961415337953475E13	1.0762903135120373E13
23.60996	1.2129486105318736E13	1.038945025862414E13
23.625892	1.2572462090781664E13	1.0275615046344162E13
23.637875	1.4114944723624816E13	1.1059133795685818E13
23.658384615384616	1.3362589971995373E13	1.2017031367705068E13
23.663638638638638	1.4396055608835326E13	1.1666889707246148E13
23.684603603603602	1.3553493631977104E13	1.1479397267311773E13
23.69809	1.2912700870897379E13	1.184530377055669E13
23.707861138861137	1.4533756039991352E13	1.171492851873981E13
23.728316316316317	1.4701030168719158E13	1.2678477026582852E13
23.738336	1.515418931249451E13	1.2226482926117373E13
23.755644999999998	1.5213687293603219E13	1.2930687374891953E13
23.772152000000002	1.49739995906931E13	1.2754761377093654E13
23.78155	1.5105432733139611E13	1.3008080495282377E13
23.798448	1.608451502445073E13	1.2911122650647818E13
23.811885	1.6098166999473814E13	1.4134650260559252E13
23.826661	1.5954068276506158E13	1.4167595019503814E13
23.84628	1.6747415234105867E13	1.4098683986331934E13
23.858884	1.6930170494411332E13	1.3556260888158537E13
23.872855	1.6791555524090852E13	1.4903886956226346E13
23.891902	1.6964139045843047E13	1.4710886284743512E13
23.901400000000002	1.81450069537036E13	1.4998056678389193E13
23.920218	1.772510723566601E13	1.5307226629768236E13
23.936574999999998	1.7902844930712188E13	1.5972005834575426E13
23.947048	1.911208106312486E13	1.6168843409367158E13
23.96872	1.9663106151387152E13	1.6759952114207904E13
23.977703296703297	1.9873410889835977E13	1.7075367561850994E13
23.99864835164835	1.908145420804286E13	1.6487306126326152E13
24.01399099099099	2.006017614337815E13	1.7028023765022268E13
24.02123	2.0495860324393695E13	1.7129143585397115E13
24.043892	1.990164884864403E13	1.7974096837890203E13
24.05436	2.188383484506303E13	1.7894471925021707E13
24.071687	2.113071994420714E13	1.857612743779995E13
24.0875	2.1849952216236773E13	1.8716225764760344E13
24.097216	2.241581105508431E13	1.876077613855017E13
24.112705	2.2593328690475715E13	1.869213470055219E13
24.126013	2.256171309174597E13	1.9469953598796527E13
24.1402	2.3258082344639156E13	1.976813441849989E13
24.158777999999998	2.410751967257931E13	2.017889550169514E13
24.171905	2.2501688479860625E13	2.0623838692594594E13
24.185541999999998	2.4467441604898555E13	2.1328292480374508E13
24.2036	2.5548101004195766E13	2.17898677225186E13
24.213256	2.497419982551673E13	2.1710297996388086E13
24.2336	2.5981876067126586E13	2.2465131983454043E13
24.247591408591408	2.6486340312810684E13	2.283667888721825E13
24.258357357357358	2.712003904395927E13	2.3671078610771117E13
24.28182	2.706183087158237E13	2.3139311621400656E13
24.291595	2.889714371028802E13	2.424459683135329E13
24.307779	2.88377274019587E13	2.517459269035355E13
24.327740000000002	2.7977729616795617E13	2.467689173236837E13
24.335244	2.9507983763627117E13	2.490777493812761E13
24.358815	2.970364659975896E13	2.6796506443426582E13
24.366985	3.1301709041621E13	2.6671893323180023E13
24.38075	3.1061321657596566E13	2.6913690736379906E13
24.397636	3.2339180765186676E13	2.8582777096349297E13
24.40955	3.1280368231184617E13	2.827175149153907E13
24.428175	3.4087526748941484E13	2.972069173527903E13
24.44024	3.3722718303087395E13	2.9409658660625336E13
24.450703999999998	3.3611548736633055E13	2.9386472136606832E13
24.467835	3.582037848642625E13	2.9543442898840656E13
24.481336000000002	3.642060059824958E13	3.1342504734946273E13
24.4934	3.665384795527278E13	3.160133507039605E13
24.50922	3.7260071253348664E13	3.2700630888555133E13
24.521494505494505	3.838480905722218E13	3.391862183428462E13
24.53961961961962	3.7563911968466516E13	3.19935724849819E13
24.55308	3.974391607466788E13	3.444149198141374E13
24.56064	4.014570020725456E13	3.4999625440867953E13
24.579105	3.966901244474417E13	3.5387855336348914E13
24.591481	3.993049075536954E13	3.623345952015766E13
24.60387	4.183384351435145E13	3.6988788585959586E13
24.625666	4.340576832270474E13	3.727526808367106E13
24.629685	4.324277006614726E13	3.863480058457747E13
24.648634	4.437414944892531E13	4.010630716792636E13
24.664	4.566294734691683E13	3.97781662191317E13
24.675272	4.681005300171331E13	4.121626834247892E13
24.69492	4.7693262958939695E13	4.128283353882099E13
24.705285	4.8479120944650336E13	4.076879330547489E13
24.72103	4.8882132780099836E13	4.3577689376648016E13
24.738992	4.9911760280492484E13	4.380233697830603E13
24.751665	5.208029506507324E13	4.4173988394896555E13
24.768208	5.115185493650534E13	4.618729313928577E13
24.78351748251748	5.299917657050138E13	4.702709544339557E13
24.79554154154154	5.277531267533501E13	4.746649279288404E13
24.813575	5.521546550887463E13	4.942893505456763E13
24.824324	5.722006419748645E13	5.129023808713169E13
24.83898	5.567067104957616E13	5.000297731513166E13
24.859726546906188	5.766547959832524E13	5.1914487482825445E13
24.86606513026052	5.856353742758971E13	5.314976272949078E13
24.887131	5.917040259519628E13	5.2956721538273586E13
24.8994	6.2173876066242195E13	5.399418172083314E13
24.90892	6.220914709036334E13	5.490767154030732E13
24.92979	6.431678338542096E13	5.722541804292639E13
24.935485	6.460537926615117E13	5.7563624256660586E13
24.9496	6.427457982168601E13	5.854455982470319E13
24.962426	6.776334544958218E13	6.009543039458127E13
24.973305	6.785522444621644E13	6.028664556839014E13
24.991554	6.9228960093972586E13	6.333803072280383E13
25.0013	6.9715618544528984E13	6.195514163020533E13
25.013404	7.16131665059172E13	6.494481334876838E13
25.02791	7.159836083073777E13	6.441926765897221E13
25.039681318681318	7.502488520377617E13	6.612254113687925E13
25.05485885885886	7.471113244208466E13	6.903869254471041E13
25.068531999999998	7.619701341935942E13	6.915640562277009E13
25.080624999999998	7.953894046735019E13	6.901466810680369E13
25.099578	7.964888246740948E13	7.083602519542948E13
25.111240000000002	8.005115978218392E13	7.366210338012069E13
25.122568	8.114737479282314E13	7.399999688477919E13
25.142664999999997	8.295011825933356E13	7.77396362870866E13
25.152328999999998	8.67374096172339E13	7.773345135296577E13
25.1688	8.929567467512142E13	7.948724707550608E13
