0000003225,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/29/2016,"Time",4:03:14 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:31:03,   1863031,       2380,        520,       1890,     118610,     203330,      16870,       2170,       1520,      10280,
00:31:04,   1864094,       2380,        370,       1410,     116500,     199380,      16490,       2110,       1670,       9720,
00:31:05,   1865158,       2500,        590,       2020,     119050,     202690,      17160,       2060,       1660,       9380,
00:31:06,   1866221,       2640,        560,       1670,     118320,     200330,      16500,       2410,       1530,       9830,
00:31:07,   1867284,       2330,        440,       1820,     116200,     200270,      16820,       2380,       1440,       9940,
00:31:08,   1868348,       2130,        400,       1750,     117370,     198590,      16940,       2540,       1290,      10460,
00:31:09,   1869411,       2440,        400,       1620,     117290,     198120,      16110,       2170,       1590,       9630,
00:31:10,   1870474,       2290,        410,       1520,     118360,     198440,      16440,       2240,       1500,       9410,
00:31:11,   1871538,       2510,        410,       2070,     118870,     197800,      17480,       2150,       1560,      10460,
00:31:12,   1872601,       2630,        400,       1490,     119170,     197290,      16190,       2500,       1550,       9940,
00:31:13,   1873664,       2250,        580,       1870,     116250,     197990,      17560,       2160,       1680,      10280,
00:31:14,   1874728,       2070,        330,       1840,     117990,     195000,      16370,       2020,       1310,       9520,
00:31:15,   1875791,       2420,        440,       1520,     117070,     194010,      15610,       2780,       1560,      11370,
00:31:16,   1876854,       2760,        460,       1570,     118790,     192070,      16000,       2270,       1270,      10050,
00:31:17,   1877918,       2410,        370,       1410,     117830,     189500,      15650,       2260,       1370,      10170,
00:31:18,   1878981,       2640,        360,       1720,     119030,     195200,      16720,       2200,       1460,      10470,
00:31:20,   1880044,       2460,        300,       1830,     116680,     192630,      16490,       2260,       1640,       9410,
00:31:21,   1881108,       2480,        590,       1600,     119520,     191600,      14800,       2610,       1390,      10340,
00:31:22,   1882171,       2440,        560,       1620,     119330,     191850,      16390,       2520,       1410,       9400,
00:31:23,   1883234,       2600,        590,       1700,     116080,     189950,      15580,       2510,       1280,       9920,
00:31:24,   1884298,       2330,        480,       1450,     116440,     189420,      15050,       2070,       1680,       9600,
00:31:25,   1885361,       2100,        370,       1730,     115640,     188710,      15930,       2080,       1730,       9810,
00:31:26,   1886424,       2280,        550,       1720,     115250,     181800,      16790,       2280,       1530,      10350,
00:31:27,   1887488,       2210,        570,       1690,     116930,     186500,      16740,       2310,       1590,       9870,
00:31:28,   1888551,       2160,        320,       1570,     119390,     188010,      15230,       2180,       1730,       9790,
00:31:29,   1889614,       2140,        480,       1910,     117900,     182220,      14650,       2040,       1490,      10020,
00:31:30,   1890678,       2260,        350,       2030,     118380,     181660,      14880,       2190,       1190,       9780,
00:31:31,   1891741,       2100,        360,       1500,     116770,     182780,      15030,       2260,       1630,      10540,
00:31:32,   1892804,       2520,        490,       1490,     114990,     181250,      15460,       2110,       1660,      10180,
00:31:33,   1893868,       2380,        550,       1690,     114890,     180980,      15520,       2040,       1510,      10430,
00:31:34,   1894931,       2180,        410,       1550,     116070,     180510,      15130,       2580,       1290,      10350,
00:31:35,   1895994,       2150,        260,       1360,     116030,     183220,      16070,       2300,       1570,       9950,
00:31:37,   1897058,       2470,        550,       1700,     113830,     177070,      15660,       2380,       1580,       9820,
00:31:38,   1898121,       2420,        390,       1550,     115480,     181640,      15530,       2260,       1410,      10540,
00:31:39,   1899184,       2170,        400,       1600,     117840,     175910,      15100,       2040,       1350,       9460,
00:31:40,   1900248,       2020,        490,       1550,     116690,     175850,      14260,       2400,       1470,       9920,
00:31:41,   1901311,       2280,        350,       1840,     114520,     175100,      14640,       2570,       1600,      10650,
00:31:42,   1902374,       1980,        430,       1630,     115060,     172850,      14980,       2080,       1650,       9810,
00:31:43,   1903438,       2150,        360,       1730,     115260,     175600,      14860,       2410,       1510,       9830,
00:31:44,   1904501,       2230,        440,       1620,     115240,     175330,      15270,       2160,       1280,       9590,
00:31:45,   1905564,       2030,        470,       1680,     115670,     169600,      15730,       2420,       1140,      10100,
00:31:46,   1906628,       2280,        370,       1430,     116590,     174760,      14890,       2100,       1490,      10000,
00:31:47,   1907691,       2130,        330,       1710,     116530,     173850,      14760,       2460,       1480,       9440,
00:31:48,   1908754,       2310,        460,       1550,     115520,     171250,      14700,       2800,       1340,       9320,
00:31:49,   1909818,       2210,        410,       1530,     116580,     169430,      15660,       2110,       1230,      10130,
00:31:50,   1910881,       2000,        290,       1820,     114940,     168690,      15300,       2100,       1330,      10460,
00:31:51,   1911944,       2190,        380,       1600,     111480,     170550,      14140,       2450,       1400,      10570,
00:31:53,   1913008,       2250,        360,       1890,     117890,     168700,      15610,       2700,       1230,      10000,
00:31:54,   1914071,       1870,        470,       1370,     116220,     165830,      15050,       2340,       1580,       9540,
00:31:55,   1915134,       2370,        460,       1470,     114040,     169270,      15500,       2270,       1240,      10140,
00:31:56,   1916198,       2110,        470,       1760,     114840,     164330,      14020,       2140,       1620,       9550,
00:31:57,   1917261,       2260,        370,       1600,     118650,     166240,      14150,       2660,       1270,      10210,
00:31:58,   1918324,       2040,        530,       1720,     115380,     167820,      13980,       1930,       1520,       9810,
00:31:59,   1919388,       2250,        350,       1490,     114430,     167750,      13710,       2280,       1450,       9210,
00:32:00,   1920451,       2250,        450,       1760,     111940,     166300,      13890,       2350,       1500,      10020,
00:32:01,   1921514,       2210,        410,       1920,     115710,     165150,      15090,       2160,       1240,      10470,
00:32:02,   1922578,       1920,        500,       1390,     115900,     164120,      13860,       2340,       1350,       9740,
00:32:03,   1923641,       2090,        390,       1620,     112110,     161270,      14210,       2400,       1440,      10180,
00:32:04,   1924704,       2110,        480,       1360,     115810,     161180,      14920,       2000,       1190,      10120,
00:32:05,   1925768,       1720,        470,       1690,     114940,     161690,      13260,       2190,       1340,       9590,
00:32:06,   1926831,       2220,        350,       1630,     113900,     159970,      14150,       2050,       1620,      10200,
00:32:07,   1927894,       2170,        390,       1750,     115520,     158420,      14300,       1980,       1430,      10310,
00:32:08,   1928958,       1960,        440,       1690,     114710,     158610,      14310,       2470,       1180,       9860,
00:32:10,   1930021,       2050,        370,       1500,     113010,     160970,      14440,       2120,       1220,       9660,
00:32:11,   1931084,       2260,        420,       1540,     115620,     158300,      14550,       2270,       1280,       9680,
00:32:12,   1932148,       2080,        440,       1460,     116240,     158440,      14360,       2260,       1430,      10040,
00:32:13,   1933211,       2290,        480,       1540,     114590,     158210,      14290,       2230,       1250,       9230,
00:32:14,   1934274,       2230,        530,       1630,     115320,     158310,      13710,       2490,       1280,       9880,
00:32:15,   1935338,       2070,        370,       1960,     113060,     153940,      13320,       2060,       1340,      10550,
00:32:16,   1936401,       1930,        320,       1710,     113090,     153910,      13730,       2410,       1230,      10320,
00:32:17,   1937464,       1900,        400,       1590,     113160,     153470,      13160,       2350,       1190,       9480,
00:32:18,   1938528,       1840,        460,       1560,     111010,     153960,      14190,       2670,       1260,      10140,
00:32:19,   1939591,       2150,        460,       1530,     113280,     152420,      13110,       2470,       1520,      10110,
00:32:20,   1940654,       2260,        370,       1900,     115180,     151730,      13690,       2650,       1280,      10140,
00:32:21,   1941718,       2220,        480,       1420,     114920,     153080,      13920,       2080,       1510,      10600,
00:32:22,   1942781,       2110,        360,       1600,     115470,     152130,      14380,       2450,       1320,       9770,
00:32:23,   1943844,       1940,        300,       1670,     113660,     149980,      14870,       2200,       1490,      10060,
00:32:24,   1944908,       1960,        570,       1720,     112870,     149960,      13870,       2330,       1280,       9560,
00:32:25,   1945971,       2130,        440,       1800,     115650,     150400,      13650,       2160,       1440,      10010,
00:32:27,   1947034,       1870,        360,       1410,     114300,     148450,      12590,       2260,       1510,      10540,
00:32:28,   1948098,       1920,        460,       1340,     113630,     148680,      13820,       2220,       1160,       9600,
00:32:29,   1949161,       1980,        540,       1380,     114290,     143800,      13760,       2070,       1470,       9610,
00:32:30,   1950224,       2220,        500,       1800,     114670,     145150,      13600,       2070,       1250,       9800,
00:32:31,   1951288,       1860,        370,       1340,     113820,     145650,      13150,       2220,       1160,       9810,
00:32:32,   1952351,       1840,        470,       1330,     113710,     142520,      13430,       2390,       1180,      10610,
00:32:33,   1953414,       1820,        400,       1620,     113300,     146320,      12880,       2100,       1440,       9760,
00:32:34,   1954478,       1730,        390,       1440,     114140,     142300,      13920,       1900,       1220,      10330,
00:32:35,   1955541,       2020,        380,       1480,     114800,     144410,      13140,       2250,       1300,      10130,
00:32:36,   1956604,       1780,        420,       1500,     113150,     140840,      13230,       2150,       1400,      10330,
00:32:37,   1957668,       1830,        650,       1400,     113110,     142700,      12060,       2370,       1590,       9990,
00:32:38,   1958731,       1930,        460,       1300,     113900,     142950,      13170,       2110,       1400,       9880,
00:32:39,   1959794,       1640,        430,       1680,     111610,     144110,      13200,       2050,       1550,       9430,
00:32:40,   1960858,       1890,        390,       1500,     113010,     142510,      13000,       2330,       1240,      10690,
00:32:41,   1961921,       2120,        490,       1890,     111070,     141340,      12790,       2020,       1000,      10170,
00:32:42,   1962984,       1910,        550,       1590,     112860,     138040,      12090,       2180,       1360,      10490,
00:32:44,   1964048,       2150,        310,       1410,     113880,     140010,      13450,       2200,       1270,       9810,
00:32:45,   1965111,       1830,        400,       1480,     112340,     138270,      12500,       2290,       1420,       9680,
00:32:46,   1966174,       1800,        450,       1520,     112620,     139290,      11830,       2250,       1120,       9850,
00:32:47,   1967238,       1930,        340,       1490,     111300,     138370,      12740,       2500,       1060,       9660,
00:32:48,   1968301,       1690,        490,       1490,     113570,     135060,      12820,       2510,       1320,       9650,
00:32:49,   1969364,       1640,        330,       1430,     109820,     136240,      12010,       2030,       1350,       9860,
00:32:50,   1970428,       2080,        430,       1790,     112260,     133240,      11510,       1980,       1100,      10440,
00:32:51,   1971491,       2020,        390,       1370,     111970,     134070,      12640,       2430,       1000,      10220,
00:32:52,   1972554,       1870,        600,       1700,     111330,     133460,      12640,       2090,       1320,       9860,
00:32:53,   1973618,       1670,        370,       1290,     113410,     131210,      13720,       2370,       1240,      10230,
00:32:54,   1974681,       1660,        370,       1230,     111630,     135360,      12280,       2310,       1290,       8930,
00:32:55,   1975744,       2250,        350,       1490,     112180,     132120,      12740,       2250,       1170,       9120,
00:32:56,   1976808,       1900,        430,       1580,     112220,     129760,      12310,       2200,       1370,      10490,
00:32:57,   1977871,       1840,        360,       1480,     113950,     131430,      12850,       2060,       1440,      10110,
00:32:58,   1978934,       1600,        380,       1360,     112550,     129230,      13040,       2030,       1040,       9770,
00:32:59,   1979998,       1600,        310,       1190,     112380,     130130,      12090,       1900,       1410,       9670,
00:33:01,   1981061,       1870,        510,       1700,     113630,     128010,      11990,       2000,       1120,       9780,
00:33:02,   1982124,       1620,        400,       1760,     113000,     128160,      11730,       2350,       1330,      10150,
00:33:03,   1983188,       1740,        300,       1540,     113190,     127240,      12350,       2060,       1280,      10400,
00:33:04,   1984251,       1930,        290,       1550,     113050,     130440,      12610,       2550,       1130,       9190,
00:33:05,   1985314,       1960,        380,       1360,     112880,     130360,      12150,       1990,       1250,       9630,
00:33:06,   1986378,       1780,        400,       1540,     109520,     127930,      12250,       2130,       1310,       9530,
00:33:07,   1987441,       1830,        400,       1360,     109940,     128180,      11510,       2400,       1290,       9730,
00:33:08,   1988504,       1440,        360,       1470,     111970,     128340,      11960,       2440,       1160,      10080,
00:33:09,   1989568,       1700,        470,       1510,     111680,     124880,      12030,       2270,       1320,      10160,
00:33:10,   1990631,       2040,        380,       1240,     111400,     125310,      11710,       2100,       1230,       9870,
00:33:11,   1991694,       1630,        350,       1540,     112060,     125310,      12080,       2260,       1430,       9460,
00:33:12,   1992758,       1560,        470,       1510,     110820,     124040,      11270,       2400,       1140,      10220,
00:33:13,   1993821,       1860,        480,       1730,     113200,     120920,      12100,       2230,       1600,      10350,
00:33:14,   1994884,       1710,        410,       1440,     112350,     122140,      12050,       2010,       1120,      10420,
00:33:15,   1995948,       1570,        330,       1520,     111170,     121020,      12150,       2430,       1290,      10730,
00:33:17,   1997011,       1640,        330,       1310,     111470,     121750,      11030,       2100,       1150,       9740,
00:33:18,   1998074,       1720,        410,       1560,     110240,     120990,      11200,       2480,       1220,       9740,
00:33:19,   1999138,       1590,        370,       1460,     109830,     122430,      11860,       2360,       1280,      10480,
00:33:20,   2000201,       1510,        570,       1500,     111890,     118370,      11700,       2270,       1380,       9780,
00:33:21,   2001264,       1540,        390,       1530,     110960,     118470,      11480,       1940,       1440,      10530,
00:33:22,   2002328,       1520,        310,       1260,     111240,     118250,      11730,       2140,       1320,       9940,
00:33:23,   2003391,       1680,        290,       1080,     112150,     117270,      10990,       2250,       1300,      10770,
00:33:24,   2004454,       1560,        420,       1260,     107670,     117080,      11190,       2050,       1460,       9950,
00:33:25,   2005518,       1920,        370,       1370,     109670,     117720,      11410,       1780,       1240,      10390,
00:33:26,   2006581,       1750,        410,       1570,     110800,     117040,      11540,       1960,       1230,      10160,
00:33:27,   2007644,       1490,        410,       1500,     111420,     117670,      11110,       2290,       1290,       9690,
00:33:28,   2008708,       1390,        260,       1410,     111410,     117790,      11010,       2310,       1490,      10200,
00:33:29,   2009771,       1710,        400,       1430,     111040,     115020,      11480,       2100,       1080,       9550,
00:33:30,   2010834,       1600,        430,       1510,     112540,     112910,      10590,       2200,       1310,      10070,
00:33:31,   2011898,       1690,        400,       1400,     110670,     114300,      11350,       2070,       1220,      10210,
00:33:32,   2012961,       1470,        420,       1470,     112080,     112520,      10850,       2440,        980,       9650,
00:33:34,   2014024,       1620,        380,       1380,     110930,     111990,      11500,       2190,       1190,       9800,
00:33:35,   2015088,       1890,        450,       1700,     109330,     112990,      11330,       2330,       1000,       9420,
00:33:36,   2016151,       1530,        370,       1360,     110680,     114540,      10730,       1980,       1230,      10280,
00:33:37,   2017214,       1550,        440,       1330,     109460,     110820,      10570,       2250,       1200,       9860,
00:33:38,   2018278,       1580,        460,       1710,     110340,     109820,      11060,       2280,       1000,      10200,
00:33:39,   2019341,       1670,        300,       1460,     111850,     112740,      10600,       1850,        950,      10010,
00:33:40,   2020404,       1850,        290,       1650,     108700,     110570,      11340,       2290,       1250,      10220,
00:33:41,   2021468,       1730,        450,       1400,     110830,     109970,      11030,       1930,       1190,       9750,
00:33:42,   2022531,       1590,        400,       1310,     110370,     110750,      10680,       2060,       1250,      10180,
00:33:43,   2023594,       1690,        350,       1380,     111700,     107550,      11010,       2210,       1300,      10310,
00:33:44,   2024658,       1630,        300,       1080,     109490,     109480,      10270,       2230,       1150,      10210,
00:33:45,   2025721,       1390,        350,       1660,     109590,     107840,      10580,       2040,       1540,      10480,
00:33:46,   2026784,       1440,        290,       1350,     109820,     106570,      10720,       2000,       1120,       9390,
00:33:47,   2027848,       1320,        340,       1420,     110850,     106300,      10190,       2210,       1220,       9800,
00:33:48,   2028911,       1380,        260,       1320,     109190,     107110,      10630,       1960,       1270,      10160,
00:33:49,   2029974,       1500,        520,       1570,     110950,     105950,      10380,       2450,       1240,       9920,
00:33:51,   2031038,       1410,        550,       1470,     110190,     103130,      10240,       2220,       1000,      10020,
00:33:52,   2032101,       1730,        480,       1430,     109890,     105830,      10540,       2280,       1220,      10000,
00:33:53,   2033164,       1470,        380,       1640,     108970,     103840,      10380,       2220,       1110,      10510,
00:33:54,   2034228,       1500,        390,       1360,     109240,     105250,      10840,       2470,       1310,      10230,
00:33:55,   2035291,       1550,        400,       1310,     111380,     103370,      10100,       1950,       1510,       9840,
00:33:56,   2036354,       1580,        470,       1490,     108930,     103400,      10480,       2470,       1210,       9280,
00:33:57,   2037418,       1490,        370,       1440,     109540,     104160,      10040,       1900,       1110,       9520,
00:33:58,   2038481,       1350,        440,       1400,     110080,     102570,      10590,       2000,       1140,      10060,
00:33:59,   2039544,       1360,        230,       1450,     111060,     102650,      10860,       2600,        970,      10420,
00:34:00,   2040608,       1510,        490,       1600,     109280,     101500,       9510,       2110,        980,       9710,
00:34:01,   2041671,       1430,        380,       1360,     110350,     100120,       9730,       2340,       1280,       8990,
00:34:02,   2042734,       1680,        270,       1160,     107720,     102000,      10830,       2140,       1140,      10170,
00:34:03,   2043798,       1560,        370,       1370,     110000,      98990,       9360,       2200,        970,      11010,
00:34:04,   2044861,       1370,        280,       1220,     107880,     100410,      10020,       2320,       1210,      10530,
00:34:05,   2045924,       1560,        390,       1430,     111120,      99940,       9890,       2140,       1260,      10420,
00:34:06,   2046988,       1270,        230,       1680,     109540,     100480,      10080,       2100,        980,       9440,
00:34:08,   2048051,       1450,        280,       1450,     110390,      97430,       9240,       1890,       1050,      10220,
00:34:09,   2049114,       1530,        380,       1500,     109490,      98080,       9580,       2320,       1230,      10110,
00:34:10,   2050178,       1730,        300,       1370,     107040,      98090,       9570,       2040,       1160,       9980,
00:34:11,   2051241,       1280,        490,       1500,     109880,      97690,       9990,       2500,       1010,       9490,
00:34:12,   2052304,       1510,        370,       1350,     108330,      96790,       9580,       2470,       1100,       9930,
00:34:13,   2053368,       1510,        450,       1720,     110230,      95550,      10160,       2190,       1240,      10200,
00:34:14,   2054431,       1570,        380,       1360,     110830,      96700,       9690,       2010,       1060,      10430,
00:34:15,   2055494,       1240,        310,       1440,     109990,      96600,      10490,       2130,       1110,       9330,
00:34:16,   2056558,       1600,        370,       1220,     108810,      94940,      10430,       2440,       1280,      10050,
00:34:17,   2057621,       1670,        410,       1680,     106450,      91800,       9820,       2350,       1220,      10060,
00:34:18,   2058684,       1500,        380,       1470,     108860,      94750,       9870,       2430,       1160,      10030,
00:34:19,   2059748,       1520,        500,       1540,     107130,      92610,       9560,       2040,       1100,      10000,
00:34:20,   2060811,       1240,        310,       1070,     106700,      94160,       9470,       2090,       1110,      10100,
00:34:21,   2061874,       1340,        260,       1530,     107740,      94000,       9090,       2080,        860,       9360,
00:34:22,   2062938,       1190,        320,       1220,     108470,      90700,       9710,       2320,       1150,       9790,
00:34:24,   2064001,       1120,        400,       1520,     109140,      95480,       9430,       1890,       1170,       9800,
00:34:25,   2065064,       1350,        580,       1300,     109940,      93030,       9640,       2400,       1060,      10780,
00:34:26,   2066128,       1370,        370,       1410,     109470,      91140,       9280,       2100,       1090,      10240,
00:34:27,   2067191,       1200,        200,       1520,     109220,      93450,       9520,       1950,       1090,      10460,
00:34:28,   2068254,       1130,        240,       1400,     109730,      89740,       9200,       2260,       1090,      10530,
00:34:29,   2069318,       1200,        350,       1190,     109930,      92930,       9540,       2290,       1050,      10270,
00:34:30,   2070381,       1290,        320,       1480,     108080,      91260,       9250,       2280,       1050,       9780,
00:34:31,   2071444,       1140,        470,       1280,     107210,      88340,       9120,       2340,       1010,       9870,
00:34:32,   2072508,       1420,        450,       1590,     107670,      89710,       9930,       2080,       1010,      10500,
00:34:33,   2073571,       1240,        340,       1670,     109510,      89510,       9560,       2500,        920,       9880,
00:34:34,   2074634,       1220,        420,       1420,     109300,      89590,       9480,       1970,       1540,      10880,
00:34:35,   2075698,       1500,        400,       1470,     106550,      87750,       9340,       1800,       1250,      10260,
00:34:36,   2076761,       1500,        410,       1620,     108310,      88420,       8870,       2340,       1280,       9730,
00:34:37,   2077824,       1370,        300,       1240,     108030,      87530,       9330,       2170,       1000,      10070,
00:34:38,   2078888,       1110,        340,       1370,     110610,      85850,       9200,       2240,        880,       9720,
00:34:39,   2079951,       1110,        440,       1330,     108530,      86770,       9340,       2040,       1030,      10950,
00:34:41,   2081014,       1120,        460,       1420,     107270,      86140,       9080,       2140,        940,       9760,
00:34:42,   2082078,       1320,        480,       1390,     108330,      84730,       8980,       2100,       1110,       9920,
00:34:43,   2083141,       1300,        330,       1510,     106450,      86890,       8520,       2180,       1070,      10510,
00:34:44,   2084204,       1140,        390,       1100,     106800,      85050,       8950,       2170,       1070,      10630,
00:34:45,   2085268,       1210,        480,       1390,     106990,      85310,       8980,       2320,       1030,       9570,
00:34:46,   2086331,       1210,        330,       1460,     110380,      85770,       9130,       2130,       1090,       9470,
00:34:47,   2087394,       1290,        290,       1700,     107510,      86160,       8400,       2150,       1010,       9630,
00:34:48,   2088458,       1160,        240,       1420,     108950,      83710,       9040,       1740,       1510,      10410,
00:34:49,   2089521,       1200,        440,       1430,     108330,      80730,       9020,       2330,       1250,      10500,
00:34:50,   2090584,       1450,        300,       1320,     106680,      83820,       8860,       1820,       1020,      10070,
00:34:51,   2091648,       1230,        350,       1370,     107970,      82990,       8470,       2330,       1010,       9890,
00:34:52,   2092711,       1090,        380,       1350,     106550,      80700,       9220,       2130,       1130,       9700,
00:34:53,   2093774,       1120,        330,       1430,     107690,      82830,       8460,       2220,       1220,      10410,
00:34:54,   2094838,       1120,        320,       1510,     107130,      82500,       9000,       2220,       1370,       9860,
00:34:55,   2095901,       1240,        440,       1470,     107930,      80530,       9140,       1990,        970,       9680,
00:34:56,   2096964,       1180,        310,       1150,     106380,      80820,       8820,       2180,        870,      10000,
00:34:58,   2098028,       1120,        320,       1560,     104000,      79170,       8500,       2150,       1320,      10540,
00:34:59,   2099091,       1240,        410,       1360,     107720,      81350,       8220,       2080,        810,       9510,
00:35:00,   2100154,       1220,        400,       1400,     105280,      80540,       8520,       1850,       1130,       9030,
00:35:01,   2101218,       1170,        440,       1410,     106760,      79810,       8210,       2160,       1240,      10090,
00:35:02,   2102281,       1180,        320,       1660,     106050,      78210,       8460,       2150,       1340,       9830,
00:35:03,   2103344,       1330,        380,       1490,     105050,      78810,       8750,       1900,        940,      10470,
00:35:04,   2104408,       1260,        340,       1020,     108150,      76560,       9060,       2100,       1270,      10460,
00:35:05,   2105471,       1370,        310,       1240,     107300,      77000,       8350,       2120,        800,      10290,
00:35:06,   2106534,        990,        440,       1320,     106830,      76870,       8610,       2150,       1200,       9520,
00:35:07,   2107598,       1080,        450,       1420,     105770,      76860,       8300,       2420,       1090,       9930,
00:35:08,   2108661,       1100,        380,       1590,     106530,      76340,       8360,       2100,       1200,       9770,
00:35:09,   2109724,       1220,        440,       1390,     106730,      74680,       8480,       2060,        970,       9390,
00:35:10,   2110788,       1070,        310,       1380,     105080,      76310,       7630,       2300,       1070,       9860,
00:35:11,   2111851,       1190,        430,       1380,     108240,      76030,       7960,       2170,        850,       9680,
00:35:12,   2112914,       1040,        380,       1380,     105630,      75780,       9080,       2100,       1020,      10210,
00:35:13,   2113978,       1200,        240,       1540,     108020,      76010,       9120,       2050,        890,       9380,
00:35:15,   2115041,       1300,        330,       1580,     105320,      77380,       8430,       1790,       1060,       9630,
00:35:16,   2116104,       1100,        410,       1120,     107120,      76690,       8220,       2280,       1170,      10420,
00:35:17,   2117168,       1130,        370,       1460,     107770,      75280,       8840,       2090,       1480,       9500,
00:35:18,   2118231,       1160,        260,       1180,     107140,      75520,       8200,       1780,       1060,       9680,
00:35:19,   2119294,       1200,        240,       1180,     109510,      73030,       8580,       2440,        950,      10860,
00:35:20,   2120358,       1120,        360,       1320,     104790,      74580,       8260,       2360,       1010,      10460,
00:35:21,   2121421,       1280,        350,       1480,     106330,      74430,       7940,       2140,        980,       9570,
00:35:22,   2122484,       1130,        330,       1260,     105870,      71690,       7720,       2050,       1290,       9960,
00:35:23,   2123548,       1070,        370,       1320,     104880,      72300,       7540,       2110,       1120,       9800,
00:35:24,   2124611,       1170,        370,       1280,     107580,      73060,       8270,       1940,       1070,      10810,
00:35:25,   2125674,       1190,        350,       1510,     107180,      70820,       8400,       1700,        820,      10130,
00:35:26,   2126738,       1250,        350,       1380,     105920,      72720,       8040,       2750,        980,      10180,
00:35:27,   2127801,       1050,        340,       1490,     106730,      73600,       8470,       2150,        880,       9770,
00:35:28,   2128864,       1080,        370,       1290,     108380,      70450,       8150,       2240,       1020,      10170,
00:35:29,   2129928,        960,        340,       1180,     106330,      71340,       8230,       2330,       1120,       9680,
00:35:30,   2130991,        980,        460,       1330,     103940,      70730,       7980,       1770,        900,       9330,
00:35:32,   2132054,        990,        280,       1250,     105370,      71830,       7590,       1850,       1130,       9790,
00:35:33,   2133118,        990,        390,       1210,     104310,      69990,       7620,       2080,       1070,       9980,
00:35:34,   2134181,       1160,        250,       1250,     105260,      68750,       8100,       2300,       1120,       9690,
00:35:35,   2135244,       1050,        510,       1240,     105680,      68810,       7980,       1890,       1030,       9880,
00:35:36,   2136308,        930,        420,       1300,     105890,      70540,       7600,       2160,        970,       9740,
00:35:37,   2137371,        940,        400,       1420,     105610,      70480,       7720,       1810,        920,      10460,
00:35:38,   2138434,       1240,        410,       1410,     105690,      70190,       7370,       1800,        900,      10400,
00:35:39,   2139498,       1120,        390,       1460,     104370,      68870,       8090,       2820,        960,      10270,
00:35:40,   2140561,        890,        330,       1370,     104530,      67070,       7740,       2290,       1010,       8980,
00:35:41,   2141624,       1260,        280,       1400,     108170,      68240,       7350,       2060,       1110,       9970,
00:35:42,   2142688,       1250,        510,       1450,     104710,      66500,       7510,       2130,        990,       9890,
00:35:43,   2143751,       1080,        280,       1300,     108760,      68820,       7500,       2030,       1150,       9300,
00:35:44,   2144814,        910,        270,       1340,     105650,      66040,       7860,       1910,        950,       9890,
00:35:45,   2145878,       1160,        380,       1390,     105280,      65580,       7210,       1890,       1080,       9610,
00:35:46,   2146941,       1120,        460,       1330,     104290,      66390,       8110,       2230,       1010,       9820,
00:35:48,   2148004,        950,        430,       1660,     104950,      66230,       7990,       2420,        960,      10300,
00:35:49,   2149068,        960,        420,       1370,     105940,      65820,       7120,       1860,       1050,      10600,
00:35:50,   2150131,        960,        460,       1240,     104670,      65120,       8040,       2240,        930,       9910,
00:35:51,   2151194,        960,        300,       1210,     104540,      65090,       7970,       1960,       1080,       9540,
00:35:52,   2152258,       1090,        420,       1410,     105980,      66620,       7260,       2090,       1040,       9450,
00:35:53,   2153321,       1140,        310,       1350,     104720,      66920,       7650,       1990,        880,       9690,
00:35:54,   2154384,        860,        510,       1310,     105600,      66610,       7900,       2160,       1600,       9560,
00:35:55,   2155448,       1060,        330,       1110,     105460,      64030,       7930,       1860,        920,       9940,
00:35:56,   2156511,       1150,        330,       1550,     105450,      62680,       7160,       2140,       1180,      10240,
00:35:57,   2157574,        810,        450,       1380,     105240,      64040,       7200,       2090,        900,       9920,
00:35:58,   2158638,        970,        380,       1460,     103380,      61870,       6740,       2220,        790,      10290,
00:35:59,   2159701,       1010,        380,       1280,     103430,      63290,       7540,       2090,        840,      10270,
00:36:00,   2160764,       1070,        260,       1160,     104570,      62410,       7600,       2530,       1080,       9990,
00:36:01,   2161828,        960,        340,       1370,     103650,      58940,       7960,       2200,       1010,       9690,
00:36:02,   2162891,       1140,        340,       1560,     104430,      61750,       7160,       1970,       1030,       9660,
00:36:03,   2163954,        950,        280,       1490,     103660,      62250,       7240,       1810,       1170,      10070,
00:36:05,   2165018,        920,        310,       1340,     104210,      61690,       7140,       2270,       1140,       9490,
00:36:06,   2166081,       1070,        410,       1330,     104920,      61520,       7500,       2230,        900,       9080,
00:36:07,   2167144,        890,        420,       1010,     103670,      61180,       7190,       2090,        950,       9570,
00:36:08,   2168208,        980,        340,       1350,     102900,      61220,       6780,       2200,        970,       9970,
00:36:09,   2169271,       1080,        370,       1470,     103530,      59850,       7160,       1970,        730,      10550,
00:36:10,   2170334,        920,        410,       1070,     105120,      60030,       7420,       2180,       1090,      10720,
00:36:11,   2171398,       1270,        350,       1190,     104350,      59850,       7690,       2170,       1130,       8880,
00:36:12,   2172461,       1130,        320,       1330,     104200,      60440,       7560,       2080,       1020,      10300,
00:36:13,   2173524,       1020,        370,       1240,     104690,      58400,       7030,       2280,        930,       9870,
00:36:14,   2174588,       1000,        320,       1180,     105760,      57210,       7350,       1930,        950,       9950,
00:36:15,   2175651,       1080,        380,       1290,     103570,      58320,       6880,       2050,        970,       9870,
00:36:16,   2176714,       1220,        300,       1330,     104030,      58230,       7010,       2140,        810,       9330,
