0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:06:34,    394568,       8360,       8090,      11160,     115480,      50180,      10940,       8810,      20450,      20030,
00:06:35,    395631,       8180,       7520,      10890,     112440,      49690,      10790,       8850,      19630,      18660,
00:06:36,    396694,       8500,       7980,      10950,     114140,      51330,      10300,       9010,      20690,      18900,
00:06:37,    397758,       8260,       8130,      10310,     113580,      50490,      10310,       8950,      20540,      18700,
00:06:38,    398821,       8410,       8020,      11250,     110310,      48610,      10370,       8210,      20460,      18870,
00:06:39,    399884,       8240,       7850,      11100,     114460,      48240,       9940,       8380,      19330,      18520,
00:06:40,    400948,       8540,       7690,      10810,     111840,      48530,      11100,       9070,      19410,      20260,
00:06:42,    402011,       8240,       7360,      10910,     113260,      50380,      10620,       8920,      19250,      18900,
00:06:43,    403074,       8150,       7980,      10390,     113800,      48670,      10560,       8920,      20040,      19260,
00:06:44,    404138,       8450,       7930,      10630,     113810,      50290,      10890,       8630,      19200,      18990,
00:06:45,    405201,       7840,       7750,      10430,     114060,      48280,      10520,       8750,      19100,      19690,
00:06:46,    406264,       8210,       7360,      10530,     114140,      49660,      10110,       9020,      19470,      18540,
00:06:47,    407328,       7990,       7950,      10530,     112850,      48580,      10960,       8350,      18370,      19400,
00:06:48,    408391,       8640,       7560,      11050,     112280,      48830,      10540,       8840,      18760,      19560,
00:06:49,    409454,       7930,       7560,      10740,     113830,      47690,      11290,       8310,      18290,      18820,
00:06:50,    410518,       8400,       8350,      10720,     113500,      48370,      10650,       9250,      18790,      19100,
00:06:51,    411581,       8070,       7460,      10560,     113800,      47000,      10830,       8370,      18890,      19530,
00:06:52,    412644,       8110,       7470,      11780,     112600,      47250,      10880,       8540,      18700,      20350,
00:06:53,    413708,       8560,       6860,      10400,     112420,      47950,      10110,       8990,      18780,      19740,
00:06:54,    414771,       8400,       7740,      10630,     114530,      46310,      10930,       8270,      18290,      18570,
00:06:55,    415834,       7910,       7880,      10260,     113430,      47210,      11240,       8450,      18680,      18900,
00:06:56,    416898,       8650,       7510,      11090,     113870,      46840,      10750,       8540,      18830,      19360,
00:06:57,    417961,       8200,       7360,      11360,     110570,      47610,      11040,       8560,      19050,      18870,
00:06:59,    419024,       8090,       8210,      10560,     113250,      47130,      11290,       8760,      18500,      18310,
00:07:00,    420088,       8000,       7830,      10590,     111570,      48280,      11140,       8340,      18190,      19080,
00:07:01,    421151,       8140,       8040,      11010,     113810,      46780,      11000,       8350,      18620,      19250,
00:07:02,    422214,       8140,       7770,      10640,     112650,      47390,      10460,       8400,      19550,      18810,
00:07:03,    423278,       7810,       7710,      10730,     112610,      46000,      11120,       8420,      18050,      19650,
00:07:04,    424341,       8140,       7620,      10800,     112740,      44530,      10430,       8670,      18680,      19460,
00:07:05,    425404,       8490,       7820,      11020,     113330,      48930,      10860,       8410,      18410,      18250,
00:07:06,    426468,       8410,       7970,      10830,     115090,      47200,      10800,       8740,      18340,      18740,
00:07:07,    427531,       8170,       7790,      10700,     112770,      48160,      10730,       8410,      17730,      18200,
00:07:08,    428594,       8530,       7710,      11090,     111110,      46260,      10610,       8510,      17540,      18540,
00:07:09,    429658,       8020,       7660,      11370,     114720,      47740,      10660,       8380,      18140,      19360,
00:07:10,    430721,       8030,       7790,      11050,     112670,      47290,      11210,       8520,      17270,      19110,
00:07:11,    431784,       8530,       7770,      11000,     113580,      45980,      11260,       7890,      18780,      19160,
00:07:12,    432848,       8280,       7830,      10440,     110840,      45970,      10580,       8260,      17230,      19720,
00:07:13,    433911,       8370,       8240,      10650,     114360,      45380,      10950,       8550,      17970,      18600,
00:07:14,    434974,       8370,       8150,      10680,     113720,      46900,      10740,       8560,      17840,      18150,
00:07:16,    436038,       8290,       8030,      11280,     112720,      46990,      10970,       8590,      16280,      19610,
00:07:17,    437101,       8110,       7860,      11190,     115830,      46990,      10630,       8450,      17960,      19720,
00:07:18,    438164,       8110,       8230,      11120,     113910,      46510,      11220,       9030,      17210,      19400,
00:07:19,    439228,       8110,       7660,      10270,     114420,      47470,      11070,       8980,      16960,      19160,
00:07:20,    440291,       7860,       7960,      10780,     116140,      46190,      10670,       8400,      17120,      18950,
00:07:21,    441354,       8030,       7690,      10900,     115630,      45730,      11090,       8840,      17880,      18840,
00:07:22,    442418,       8270,       7940,      10970,     112160,      45540,      11070,       8640,      17170,      19650,
00:07:23,    443481,       8040,       7920,      10800,     113810,      46280,      10620,       8320,      17430,      19620,
00:07:24,    444544,       7770,       7710,      11510,     115430,      47580,      11030,       8340,      17290,      19130,
00:07:25,    445608,       7760,       7760,      10970,     112730,      44160,      11030,       8490,      17070,      19010,
00:07:26,    446671,       8280,       7690,      10850,     113320,      45700,      10250,       8740,      17010,      19450,
00:07:27,    447734,       8320,       7910,      11260,     114550,      44310,      11050,       8240,      18300,      18960,
00:07:28,    448798,       8260,       7440,      11350,     113030,      44210,      10720,       8680,      17350,      19850,
00:07:29,    449861,       8380,       7760,      11700,     113100,      46530,      10820,       8760,      17120,      20080,
00:07:30,    450924,       8200,       8620,      10940,     112500,      46430,      10450,       8830,      17680,      19340,
00:07:31,    451988,       8160,       7690,      10640,     115600,      45070,      10830,       8230,      16810,      19880,
00:07:33,    453051,       7970,       7940,      11210,     113720,      44910,      11490,       8610,      17180,      19980,
00:07:34,    454114,       8590,       8100,      11010,     112930,      45240,      10610,       8820,      16500,      19320,
00:07:35,    455178,       7870,       8290,      10490,     113550,      44090,       9830,       8930,      16820,      19150,
00:07:36,    456241,       8080,       8340,      11390,     112750,      44790,      10930,       8420,      15710,      19400,
00:07:37,    457304,       8070,       7920,      11240,     113630,      45270,      11140,       8340,      16330,      20670,
00:07:38,    458368,       8780,       7110,      10690,     113160,      43760,      10290,       8320,      16970,      19500,
00:07:39,    459431,       7510,       7480,      11580,     111200,      43630,      11170,       8940,      17260,      19090,
00:07:40,    460494,       8300,       7860,      10820,     111670,      43780,      11130,       8930,      16750,      19210,
00:07:41,    461558,       8670,       7810,      10680,     113470,      44760,      10720,       8450,      16580,      19810,
00:07:42,    462621,       8650,       7770,      10850,     113360,      43850,      10730,       8910,      16040,      19370,
00:07:43,    463684,       7930,       7590,      11080,     114960,      43920,      10570,       8770,      16760,      18950,
00:07:44,    464748,       8220,       7890,      11050,     115100,      43290,      10750,       9210,      16370,      19510,
00:07:45,    465811,       8540,       7880,      10980,     115370,      44400,      10720,       8570,      15970,      19920,
00:07:46,    466874,       8470,       7910,      10940,     114170,      44000,      11060,       8690,      15410,      19220,
00:07:47,    467938,       8690,       8140,      10630,     114050,      43190,      11240,       8820,      16470,      19260,
00:07:49,    469001,       7820,       7640,      10760,     115370,      44290,      11410,       8380,      16000,      18970,
00:07:50,    470064,       8400,       7770,      10810,     113590,      42810,      11720,       8380,      16830,      19780,
00:07:51,    471128,       7780,       8850,      10660,     114960,      43620,      10430,       8110,      16500,      18490,
00:07:52,    472191,       8430,       7990,      11320,     113140,      42260,      10730,       8630,      15770,      19160,
00:07:53,    473254,       7750,       7720,      10710,     115260,      44180,      11060,       9000,      15620,      19580,
00:07:54,    474318,       7880,       7680,      11790,     112750,      42690,      10440,       8940,      15980,      18790,
00:07:55,    475381,       8490,       7770,      10690,     113590,      42590,      10710,       9060,      15590,      18980,
00:07:56,    476444,       8490,       7700,       9930,     112960,      43120,      11050,       8600,      14870,      19350,
00:07:57,    477508,       8480,       7820,      11710,     115380,      42790,      10790,       8520,      15010,      19550,
00:07:58,    478571,       8380,       8160,      10800,     111330,      43460,      10960,       8980,      15250,      19580,
00:07:59,    479634,       8190,       7830,      11560,     115410,      42330,      10740,       9010,      15030,      20000,
00:08:00,    480698,       8630,       7750,      11080,     113240,      42370,      10060,       8350,      15690,      19620,
00:08:01,    481761,       8500,       7730,      10900,     113830,      42190,      10590,       9040,      14990,      19130,
00:08:02,    482824,       8360,       7780,      10700,     114140,      41700,      11090,       8880,      14310,      19000,
00:08:03,    483888,       7470,       7650,      11110,     113820,      41080,      10920,       8380,      15140,      19060,
00:08:04,    484951,       8530,       7610,      10940,     114320,      41080,      10870,       9370,      14420,      18890,
00:08:06,    486014,       8330,       7610,      11030,     113420,      40530,      10910,       8340,      14740,      19250,
00:08:07,    487078,       7760,       7620,      11220,     114550,      41340,      10580,       8650,      13980,      19420,
00:08:08,    488141,       8330,       7650,      11570,     114710,      42280,      10360,       8770,      14600,      19700,
00:08:09,    489204,       8460,       7630,      10870,     115540,      40880,      10410,       8790,      14500,      19210,
00:08:10,    490268,       8390,       7980,      10820,     113360,      39490,      11490,       8850,      13740,      19450,
00:08:11,    491331,       8250,       7860,      10650,     114800,      40800,      10530,       8390,      13870,      18830,
00:08:12,    492394,       8560,       7340,      11050,     115390,      40230,      10560,       8570,      13560,      19730,
00:08:13,    493458,       8090,       8280,      11090,     116050,      39060,       9930,       8660,      14210,      18550,
00:08:14,    494521,       8650,       7950,      11070,     114270,      39760,      10900,       8310,      13280,      20410,
00:08:15,    495584,       8370,       7540,      11220,     112860,      39800,      10970,       8480,      13500,      19570,
00:08:16,    496648,       8250,       8070,      11340,     115600,      39730,      10580,       8240,      12970,      18680,
00:08:17,    497711,       8300,       7700,      10790,     114950,      40010,      10810,       8460,      13270,      20150,
00:08:18,    498774,       8860,       7500,      11260,     114020,      40160,      10900,       8390,      12650,      19920,
00:08:19,    499838,       8250,       7740,      10390,     113930,      38380,      10270,       8650,      12690,      19370,
00:08:20,    500901,       8110,       7480,      10230,     113570,      40220,      10920,       8450,      12810,      19240,
00:08:21,    501964,       8500,       7940,      10830,     113630,      39790,      10570,       8820,      12310,      20010,
00:08:23,    503028,       7340,       8040,      10900,     115080,      39320,      10600,       8680,      11780,      19450,
00:08:24,    504091,       7950,       8240,      10210,     113050,      38280,      10650,       8950,      11990,      19210,
00:08:25,    505154,       8190,       7430,      10150,     115480,      37550,      10600,       8910,      12180,      17910,
00:08:26,    506218,       8100,       7710,      10440,     113020,      37920,      10630,       8490,      12260,      19290,
00:08:27,    507281,       8350,       7890,      11230,     115380,      37520,      10840,       8890,      11920,      19520,
00:08:28,    508344,       8090,       7960,      11050,     114740,      37050,      10190,       8550,      11790,      19210,
00:08:29,    509408,       7760,       8440,      11040,     113510,      37200,      10650,       8870,      11340,      19190,
00:08:30,    510471,       8120,       8230,      10790,     115710,      37730,      10980,       9050,      11870,      19720,
00:08:31,    511534,       8330,       7640,      10930,     113110,      36700,      10660,       8770,      11630,      19330,
00:08:32,    512598,       8180,       7980,      11020,     112520,      36230,      10430,       8410,      11500,      19360,
00:08:33,    513661,       8050,       7510,      11630,     113350,      36750,      10580,       8390,      12160,      19400,
00:08:34,    514724,       8300,       8100,      10510,     117070,      37360,      10910,       8700,      11520,      19420,
00:08:35,    515788,       8550,       8120,      11640,     114220,      37310,      10870,       8500,      11110,      20470,
00:08:36,    516851,       8140,       7750,      10750,     116670,      36460,      10390,       8760,      11540,      18700,
00:08:37,    517914,       8370,       8060,      11060,     112140,      35700,      10750,       9120,      11250,      19490,
00:08:38,    518978,       8140,       8420,      10320,     114800,      36400,      10630,       8310,      10860,      19720,
00:08:40,    520041,       8320,       7220,      11240,     114760,      36600,      11250,       8520,      11400,      19650,
00:08:41,    521104,       8270,       7410,      10560,     114970,      37300,      10360,       8600,      11810,      19910,
00:08:42,    522168,       8040,       8000,      10730,     116740,      37240,      10740,       8310,      10840,      19920,
00:08:43,    523231,       8360,       7830,      10760,     117000,      37010,      11060,       8640,      10960,      18410,
00:08:44,    524294,       7890,       8030,      10830,     115950,      36160,      10880,       8580,      10540,      18960,
00:08:45,    525358,       8040,       8120,      10880,     113040,      36090,      10420,       8890,      10950,      18930,
00:08:46,    526421,       7990,       8090,      11100,     115200,      36570,      11200,       8440,      11050,      19130,
00:08:47,    527484,       8210,       7530,      10990,     114920,      35830,      10800,       8030,      11090,      18240,
00:08:48,    528548,       8260,       7850,      11130,     115650,      36950,      10620,       8400,      10990,      19050,
00:08:49,    529611,       7770,       7360,      10620,     112750,      36610,      10650,       9420,      10990,      20250,
00:08:50,    530674,       8210,       7860,      11180,     115550,      36960,      10650,       8670,      10750,      18210,
00:08:51,    531738,       8270,       7900,      11090,     111870,      36870,      10990,       8430,      10000,      19270,
00:08:52,    532801,       8760,       8060,      10940,     115370,      35040,      10320,       8880,      10400,      19560,
00:08:53,    533864,       8320,       7700,      10380,     113810,      36240,      11420,       8410,      10630,      18960,
00:08:54,    534928,       8600,       7860,      11210,     114890,      37140,      10620,       9240,      11320,      19350,
00:08:55,    535991,       8300,       8090,      11210,     114460,      36040,      10130,       8210,      10640,      19330,
00:08:57,    537054,       8550,       7760,      11000,     115710,      35910,      10630,       9010,      10440,      19980,
00:08:58,    538118,       8310,       8030,      10650,     114290,      34900,      10580,       8930,      10490,      19650,
00:08:59,    539181,       8270,       7690,      11230,     116070,      36180,      10780,       8680,      10730,      19560,
00:09:00,    540244,       8520,       8090,      11270,     114720,      36110,      11290,       8940,       9820,      20560,
00:09:01,    541308,       7750,       8010,      10430,     114640,      35990,      10680,       8990,      11020,      19540,
00:09:02,    542371,       8520,       7700,      10530,     113050,      36540,      11000,       8350,      10520,      18990,
00:09:03,    543434,       8050,       7870,      11280,     116890,      36130,      10650,       8690,      10740,      20170,
00:09:04,    544498,       7980,       7670,      11110,     111940,      35140,      10630,       8290,      11200,      18310,
00:09:05,    545561,       8400,       7710,      11130,     116410,      35020,      10240,       8400,      10580,      18970,
00:09:06,    546624,       8150,       7670,      11490,     115450,      36100,      11230,       8290,      10920,      20210,
00:09:07,    547688,       8450,       7980,      10500,     115240,      34190,      10790,       8760,      10370,      19420,
00:09:08,    548751,       8200,       7650,      10850,     115380,      35180,      11120,       8630,      10290,      18930,
00:09:09,    549814,       7880,       7470,      10480,     115100,      37050,      10430,       8670,       9920,      19240,
00:09:10,    550878,       8010,       7730,      11050,     116180,      35870,      11270,       9050,      10360,      19240,
00:09:11,    551941,       8460,       7780,      10480,     115560,      36170,      10570,       8720,      10830,      18900,
00:09:13,    553004,       8220,       8150,      11160,     115650,      34780,      10560,       9060,      10080,      20260,
00:09:14,    554068,       8180,       7580,      11110,     116650,      33850,      11170,       8430,       9830,      18360,
00:09:15,    555131,       8280,       7460,      11030,     115240,      36290,      11140,       8700,      10620,      20080,
00:09:16,    556194,       7890,       7790,      10740,     116990,      36080,      10590,       8830,      10010,      20510,
00:09:17,    557258,       7820,       7440,      10340,     116050,      34790,      11030,       8460,      10650,      20140,
00:09:18,    558321,       8260,       7970,      11180,     113070,      36160,      11770,       9090,      10380,      18670,
00:09:19,    559384,       8310,       7840,      10240,     116360,      36310,      11110,       8970,      10460,      18900,
00:09:20,    560448,       7680,       7530,      10720,     114880,      35590,      10160,       8690,      10440,      19280,
00:09:21,    561511,       8100,       7380,      10990,     113140,      35960,      10580,       8820,      10730,      19160,
00:09:22,    562574,       8480,       7950,      10990,     115740,      36060,      10600,       8710,      10040,      19770,
00:09:23,    563638,       8690,       7390,      10740,     114430,      35590,      11090,       8790,       9810,      19460,
00:09:24,    564701,       8230,       7670,      10370,     113800,      34900,      10870,       8730,       9620,      19220,
00:09:25,    565764,       7900,       8230,      10790,     115930,      36000,      10820,       8700,      10500,      19860,
00:09:26,    566828,       8270,       8120,      10840,     111980,      36740,      11130,       8700,      10320,      18780,
00:09:27,    567891,       8100,       7650,      10510,     112910,      33950,      11070,       8800,      10310,      18980,
00:09:28,    568954,       8210,       7490,      10740,     117460,      34750,      10750,       8610,       9830,      19180,
00:09:30,    570018,       8110,       7370,      10580,     116550,      35260,      11140,       8720,      10200,      19180,
00:09:31,    571081,       8340,       7280,      10830,     115570,      35120,      10740,       9060,      10160,      20000,
00:09:32,    572144,       8220,       7650,      10870,     113130,      34300,      10290,       8730,      10400,      19830,
00:09:33,    573208,       8150,       8090,      10730,     113580,      33810,      10980,       9010,       9850,      20090,
00:09:34,    574271,       8190,       7500,      11760,     115920,      34890,      10870,       8440,      10160,      19840,
00:09:35,    575334,       8430,       7780,      12000,     115180,      34860,      10090,       8800,      10130,      20110,
00:09:36,    576398,       8490,       7360,      10890,     113880,      34930,      10180,       8730,       9740,      19770,
00:09:37,    577461,       7450,       7970,      11780,     115280,      35580,      10680,       9160,       9540,      19360,
00:09:38,    578524,       8190,       7590,      11090,     116170,      33790,      10440,       8700,      10330,      19310,
00:09:39,    579588,       8050,       7650,      10810,     111450,      34610,      11130,       9220,      10300,      19940,
00:09:40,    580651,       8510,       7550,      11400,     114440,      33970,      11030,       8500,       9810,      19970,
00:09:41,    581714,       8140,       7520,      10810,     113290,      34820,      11350,       8440,       9870,      20160,
00:09:42,    582778,       8040,       7700,      10890,     116790,      35500,      10640,       8630,       9810,      19980,
00:09:43,    583841,       8630,       8090,      10800,     113560,      35560,      10830,       8290,       9730,      19610,
00:09:44,    584904,       8360,       7670,      10560,     115980,      34930,      10370,       8590,       9840,      19360,
00:09:45,    585968,       8000,       7770,      10920,     115720,      34960,      11000,       9030,       9540,      19240,
00:09:47,    587031,       7920,       7740,      11350,     115690,      34010,      10760,       9090,      10100,      19360,
00:09:48,    588094,       8760,       7510,      11540,     115150,      34270,      10660,       8340,      10150,      19230,
00:09:49,    589158,       8210,       7250,      11280,     114790,      34910,      10800,       8660,      10170,      19360,
00:09:50,    590221,       8400,       7700,      10960,     117460,      34140,      10490,       8740,       9560,      19230,
00:09:51,    591284,       8320,       7960,      11100,     116860,      33750,      11490,       8680,       9330,      19300,
00:09:52,    592348,       8100,       8070,      10590,     113770,      34950,      10850,       8650,       9910,      19770,
00:09:53,    593411,       7940,       7820,      11500,     113530,      34280,      10490,       8660,       9380,      20140,
00:09:54,    594474,       7550,       7810,      10410,     113970,      33960,      11020,       8530,       9330,      18550,
00:09:55,    595538,       8770,       7420,      10420,     113650,      35100,      10660,       8980,      10090,      20270,
00:09:56,    596601,       7750,       7880,      10880,     115240,      35050,      11050,       8910,       9980,      18890,
00:09:57,    597664,       8350,       7900,      11050,     116850,      34280,      10680,       8480,       9890,      19800,
00:09:58,    598728,       7960,       7770,      11070,     115730,      32520,      11060,       8360,      10100,      19590,
00:09:59,    599791,       8680,       8060,      10440,     115970,      34370,      10710,       8860,       9720,      19180,
00:10:00,    600854,       7940,       7700,      10710,     113200,      35160,      10830,       8720,       9310,      19500,
00:10:01,    601918,       7730,       8240,      11200,     116920,      34540,      10410,       8500,       9670,      19940,
00:10:02,    602981,       8300,       7360,      11020,     116100,      35360,      10500,       8740,       8960,      19180,
00:10:04,    604044,       8280,       7440,      11620,     115810,      35620,      10790,       7790,       9570,      20370,
00:10:05,    605108,       8170,       7880,      11110,     116190,      34800,      10620,       8070,       9770,      19930,
00:10:06,    606171,       8390,       7610,      10600,     116400,      35560,      10590,       8510,       9540,      19640,
00:10:07,    607234,       7680,       8060,      11800,     115650,      33750,      10350,       8760,       9510,      19800,
00:10:08,    608298,       7970,       7720,      10840,     116900,      34710,      11400,       8830,       9950,      19180,
00:10:09,    609361,       8070,       8110,      10220,     115000,      34940,      11230,       8750,       9640,      19450,
00:10:10,    610424,       7850,       7840,      11130,     116270,      33800,      11130,       9130,       9710,      19600,
00:10:11,    611488,       7790,       7840,      10760,     115760,      33180,      11110,       8380,       9860,      20060,
00:10:12,    612551,       8070,       7310,      10650,     115650,      34610,      11190,       8900,       9780,      19960,
00:10:13,    613614,       7940,       7710,      11640,     117580,      33950,      11180,       8470,       9390,      19600,
00:10:14,    614678,       8330,       7630,      11200,     116080,      34090,      10910,       9070,       9490,      19210,
00:10:15,    615741,       8230,       7860,      11240,     116000,      33460,      11410,       8240,      10060,      18320,
00:10:16,    616804,       8410,       7820,      11050,     117280,      34180,      10480,       8440,       9170,      19510,
00:10:17,    617868,       8180,       7600,      10830,     115250,      34350,      10960,       8690,       9510,      19690,
00:10:18,    618931,       7860,       7930,      10740,     113720,      33840,      10360,       8680,       9630,      18760,
00:10:19,    619994,       8110,       7670,      10370,     117730,      34510,      10820,       8180,       9530,      19280,
00:10:21,    621058,       8270,       7760,      10990,     115750,      34000,      10040,       8910,       9840,      19280,
00:10:22,    622121,       8430,       7800,      10650,     117390,      33880,      10680,       8330,       9290,      18630,
00:10:23,    623184,       8060,       7510,      11210,     116220,      34980,      11490,       8860,       9460,      19190,
00:10:24,    624248,       8090,       7750,      11430,     115530,      35110,      10960,       9060,       9420,      20140,
00:10:25,    625311,       8000,       7990,      10850,     118760,      33320,      10750,       8670,       9320,      19450,
00:10:26,    626374,       8150,       7550,      11300,     115820,      34490,      10780,       8850,       9480,      19480,
00:10:27,    627438,       8480,       8230,      10920,     113980,      33680,      10380,       9280,       9740,      18820,
00:10:28,    628501,       7770,       7950,      11280,     117770,      34640,      10270,       8990,       9720,      19750,
00:10:29,    629564,       7700,       7870,      11240,     112970,      33630,      10530,       9010,      10160,      18970,
00:10:30,    630628,       8440,       7810,      10530,     117090,      34840,      11460,       9120,       9740,      19430,
00:10:31,    631691,       8240,       7940,      10750,     118990,      33830,      10520,       8450,       9320,      20400,
00:10:32,    632754,       8220,       7080,      10620,     116590,      33450,      10910,       9140,      10260,      19040,
00:10:33,    633818,       7870,       7930,      11720,     116500,      33590,      10300,       8750,       9910,      20140,
00:10:34,    634881,       8220,       8030,      10660,     114390,      34240,      11010,       8790,       9960,      21090,
00:10:35,    635944,       7940,       7410,      10930,     117960,      34210,      10980,       7880,       8920,      19650,
00:10:37,    637008,       7930,       7650,      10570,     116560,      32710,      11180,       8460,       9010,      19420,
00:10:38,    638071,       8080,       8020,      10760,     117240,      34510,      10010,       9210,      10230,      19760,
00:10:39,    639134,       8090,       8060,      11030,     115470,      33190,      10730,       8250,       8980,      19310,
00:10:40,    640198,       8060,       8110,      10640,     114850,      34480,      10620,       8930,       9790,      19710,
00:10:41,    641261,       8640,       8340,      10960,     115570,      34640,      10510,       8800,       9460,      20270,
00:10:42,    642324,       8240,       7440,      11230,     115280,      33270,      10650,       8910,       9630,      19370,
00:10:43,    643388,       7620,       7860,      11620,     115780,      33890,      11080,       9110,       9430,      19280,
00:10:44,    644451,       7930,       7370,      10630,     116790,      33290,      11070,       8820,       9340,      19150,
00:10:45,    645514,       8220,       8730,      10930,     116320,      34090,      10570,       8600,       9410,      20260,
00:10:46,    646578,       7900,       7920,      11030,     117850,      33930,      11240,       8550,       9430,      19210,
00:10:47,    647641,       8130,       7850,      11320,     117350,      33590,      10590,       8610,       9310,      19410,
00:10:48,    648704,       8650,       8100,      10670,     116800,      33630,      10900,       8730,       9910,      19510,
00:10:49,    649768,       8220,       7480,      10500,     115520,      33120,      10890,       8500,       9420,      19200,
00:10:50,    650831,       9010,       8420,      11130,     118230,      33710,      11200,       8870,       9340,      20170,
00:10:51,    651894,       8310,       7680,      10950,     116800,      33670,      11350,       8350,       9100,      19530,
00:10:52,    652958,       7830,       8110,      10940,     117680,      34270,      10400,       8650,       9400,      19230,
00:10:54,    654021,       8130,       8140,      11110,     116040,      34020,      10620,       8550,       9710,      19420,
00:10:55,    655084,       8550,       7500,      10750,     116930,      32280,      10660,       8580,       9740,      19620,
00:10:56,    656148,       8320,       8050,      10680,     118720,      32290,      10530,       8270,       9920,      18330,
00:10:57,    657211,       8490,       7420,      10700,     117990,      34000,      11160,       8520,       9870,      19690,
00:10:58,    658274,       7640,       7710,      10540,     116730,      32960,      11210,       8620,       8730,      20360,
00:10:59,    659338,       8320,       8030,      11470,     117340,      34270,      10550,       9010,       9540,      18430,
00:11:00,    660401,       8690,       8350,      10560,     117370,      33320,      10490,       8470,       9620,      19420,
00:11:01,    661464,       8100,       7630,      10570,     114630,      33970,      10960,       9010,       9820,      20160,
00:11:02,    662528,       8030,       7400,      10650,     118630,      34000,      11310,       8420,       9160,      19420,
00:11:03,    663591,       7990,       7600,      10690,     116050,      33690,      10830,       9160,       9160,      20170,
00:11:04,    664654,       8040,       8120,      11230,     117410,      34410,      10230,       8400,       9300,      19790,
00:11:05,    665718,       7870,       7420,      10810,     117670,      34200,      10470,       8810,       9310,      19540,
00:11:06,    666781,       7880,       8320,      11180,     117280,      33790,      11210,       8350,       9470,      19330,
00:11:07,    667844,       8180,       7610,      10640,     118870,      33400,      10760,       8510,       9290,      20400,
00:11:08,    668908,       8290,       7810,      10670,     115440,      33600,      11080,       9010,       9010,      19230,
00:11:09,    669971,       8150,       7860,      10500,     118120,      32380,      11070,       8700,       9980,      19510,
00:11:11,    671034,       8400,       8270,      10620,     116370,      33810,      11030,       8680,       8910,      19480,
00:11:12,    672098,       8280,       7840,      10470,     115960,      34980,      10880,       8520,       9500,      19480,
00:11:13,    673161,       8300,       7940,      10710,     116010,      34030,      11430,       8790,       9340,      19440,
00:11:14,    674224,       8200,       7600,      11800,     117240,      34580,      10780,       8410,       8940,      19990,
00:11:15,    675288,       8540,       7830,      10730,     115710,      35040,      10840,       8950,       8800,      20180,
00:11:16,    676351,       7780,       8010,      10710,     115000,      34250,      11370,       8550,       9500,      19200,
00:11:17,    677414,       8330,       7190,      10910,     118260,      32590,      10310,       8690,       9960,      19480,
00:11:18,    678478,       7790,       8130,      10790,     117330,      34180,      11180,       8860,       8860,      18990,
00:11:19,    679541,       8190,       7570,      11030,     118370,      33670,      10060,       8980,       9430,      19910,
00:11:20,    680604,       7890,       7560,      11070,     116700,      33540,      10640,       8570,       8880,      20700,
00:11:21,    681668,       8550,       7740,      10570,     117590,      33370,      10460,       8750,       9390,      19170,
00:11:22,    682731,       7840,       7510,      10370,     116830,      33890,      10830,       8710,       9940,      19250,
00:11:23,    683794,       8140,       7930,      11150,     115410,      32910,      10260,       8130,       9480,      19640,
00:11:24,    684858,       8300,       8220,      10570,     115560,      34880,      10700,       8550,       8960,      20150,
00:11:25,    685921,       8180,       7610,      11360,     115040,      33970,      10770,       8710,       8700,      18840,
00:11:26,    686984,       8530,       7470,      10500,     116430,      32930,      10460,       8420,       9120,      19120,
00:11:28,    688048,       8020,       7990,      10820,     116720,      33830,      10450,       8620,       9300,      20540,
00:11:29,    689111,       8140,       7530,      10790,     115310,      33830,      11090,       7960,       9530,      19530,
00:11:30,    690174,       7740,       7320,      10980,     118330,      32310,      11110,       8640,       9160,      19160,
00:11:31,    691238,       7730,       7360,      11410,     118810,      32740,      11150,       9170,       9810,      19300,
00:11:32,    692301,       8190,       7970,      11720,     117770,      33430,      10990,       8920,       9240,      19510,
00:11:33,    693364,       7920,       7270,      11380,     117400,      34050,      10620,       8480,       8940,      19490,
00:11:34,    694428,       7310,       7680,      11290,     114610,      32530,      10920,       8670,       9290,      19600,
00:11:35,    695491,       7620,       7580,      11000,     118420,      33850,      10980,       8840,       8820,      19340,
00:11:36,    696554,       8090,       7990,      10890,     115250,      33200,      11270,       8130,       9850,      19360,
00:11:37,    697618,       8110,       7640,      11430,     116640,      34230,      11010,       8890,       9250,      19400,
00:11:38,    698681,       8480,       7510,      11330,     117530,      34470,      10820,       9090,       9550,      18870,
00:11:39,    699744,       8510,       7520,      11170,     117670,      34590,      11930,       8500,       9390,      19140,
00:11:40,    700808,       8520,       7440,      10470,     118340,      33560,      10900,       8340,       9300,      20080,
00:11:41,    701871,       8330,       7740,      11260,     117920,      34410,      10380,       8040,       9220,      19920,
00:11:42,    702934,       7820,       7600,      11240,     116480,      33240,      11080,       8440,       9230,      18530,
00:11:43,    703998,       8280,       7820,      10850,     116330,      33030,      10270,       9030,       9730,      19830,
00:11:45,    705061,       8580,       7640,      11280,     117630,      33930,      10040,       8860,       8670,      18650,
00:11:46,    706124,       8100,       7960,      10830,     117900,      34070,      11040,       9130,       9060,      20080,
